0,1,2,function_value
1,1,1,0.797805288553773
1,1,2,1.7616971821624583
1,1,3,2.896942205692309
1,1,4,4.128551731816267
1,2,1,1.4283040413910435
1,2,2,2.1852199496836167
1,2,3,3.326313123876829
1,2,4,4.568816351074181
1,3,1,1.5815248360697958
1,3,2,2.5199820192181708
1,3,3,3.781579481267864
1,3,4,5.0230135795332105
1,4,1,1.9343214533717488
1,4,2,3.075727321718032
1,4,3,4.298414794255389
1,4,4,5.478192725353247
2,1,1,1.5962858072249677
2,1,2,2.4159727231535393
2,1,3,3.586328042267272
2,1,4,4.910895868661291
2,2,1,2.014351414617919
2,2,2,3.0624565132270765
2,2,3,4.009482498647002
2,2,4,5.319915470081534
2,3,1,2.194843039973249
2,3,2,3.496285841992754
2,3,3,4.633673811356062
2,3,4,5.765259295311464
2,4,1,2.688961874264278
2,4,2,3.798519629291946
2,4,3,4.957728681547097
2,4,4,6.242449363559581
3,1,1,2.1165639220701795
3,1,2,3.1495093368302784
3,1,3,4.458506661890519
3,1,4,5.707927877757445
3,2,1,2.5189154699406187
3,2,2,3.8104162675457114
3,2,3,5.081798494315124
3,2,4,6.142725186238222
3,3,1,2.832145055187096
3,3,2,4.240310736134001
3,3,3,5.741535257809342
3,3,4,6.753258880340044
3,4,1,3.421843976005171
3,4,2,4.5167783915359525
3,4,3,6.1932231777484485
3,4,4,7.082955812840739
4,1,1,2.929032206260301
4,1,2,4.098132408372151
4,1,3,5.272660670991868
4,1,4,6.455877429637321
4,2,1,3.3701770412934757
4,2,2,4.522120440442501
4,2,3,5.744972014326797
4,2,4,6.947082527645349
4,3,1,3.7787782952237228
4,3,2,4.931507320482371
4,3,3,6.457664810552516
4,3,4,7.493461301815953
4,4,1,4.229906784763744
4,4,2,5.289649478385788
4,4,3,6.89259436054689
4,4,4,7.753341891765459
