0,1,2,function_value
1,1,1,0.9187398135227383
1,1,2,1.7504454145268789
1,1,3,1.9991917938883466
1,1,4,3.074406439320229
1,2,1,1.6503502132514793
1,2,2,2.1592751114727844
1,2,3,2.8340737696529326
1,2,4,3.274168606785809
1,3,1,1.7852573446500801
1,3,2,2.314472023243847
1,3,3,3.1512359004990436
1,3,4,4.029095452011931
1,4,1,1.9131515632185652
1,4,2,2.313670622136357
1,4,3,3.994603749619928
1,4,4,4.415663034826231
2,1,1,1.7865551753502213
2,1,2,2.374285613502249
2,1,3,3.2634374141745006
2,1,4,4.345308206639786
2,2,1,2.0749142848642372
2,2,2,3.0657771631179003
2,2,3,3.9494136726106475
2,2,4,4.593035764031327
2,3,1,2.1491649269471114
2,3,2,3.4991472045809426
2,3,3,4.63270834985969
2,3,4,5.301572684020505
2,4,1,2.3009106726291724
2,4,2,3.523832449726606
2,4,3,4.650428703424303
2,4,4,5.545020765152508
3,1,1,1.787128744419148
3,1,2,2.923689902194361
3,1,3,4.295534686186414
3,1,4,5.137673791974341
3,2,1,2.348846098196585
3,2,2,3.8133280554711506
3,2,3,5.100349296165279
3,2,4,6.086111867063211
3,3,1,2.565815655169542
3,3,2,4.2405853508388756
3,3,3,5.754450563587098
3,3,4,6.898258123892794
3,4,1,2.563027512459808
3,4,2,4.348291813909336
3,4,3,6.290552367162368
3,4,4,7.130139535050608
4,1,1,2.4040579581315815
4,1,2,3.0680064912409213
4,1,3,4.296657224542912
4,1,4,5.137762849659199
4,2,1,2.515546303609556
4,2,2,4.019562640539917
4,2,3,5.7111217066068045
4,2,4,7.0259208289084905
4,3,1,2.7351645074404707
4,3,2,4.706587546363497
4,3,3,6.585777067397799
4,3,4,7.617490871146262
4,4,1,2.7350204943760184
4,4,2,4.7228570255191356
4,4,3,7.0542928195202945
4,4,4,7.685868877280587
