0,1,2,function_value
1,1,1,0.5890578179651497
1,1,2,1.7793461482543307
1,1,3,2.987099380752755
1,1,4,4.197699971641126
1,2,1,1.0800202961238434
1,2,2,2.253320897104833
1,2,3,3.4632400147436373
1,2,4,4.674651130652343
1,3,1,1.5294567139057893
1,3,2,2.7252793974635563
1,3,3,3.940801260916447
1,3,4,5.152052433805663
1,4,1,2.0028884702937106
1,4,2,3.2103433171125846
1,4,3,4.420663312113679
1,4,4,5.629516189607598
2,1,1,1.3825918864618785
2,1,2,2.557506925435093
2,1,3,3.7781106132580713
2,1,4,4.994230990380331
2,2,1,1.8660172268933866
2,2,2,3.058143670128559
2,2,3,4.2361736061881965
2,2,4,5.469957743233237
2,3,1,2.3139345985854494
2,3,2,3.5209169250212953
2,3,3,4.727081134326736
2,3,4,5.946744017232833
2,4,1,2.7983940249233656
2,4,2,4.0028972934083455
2,4,3,5.210182559055517
2,4,4,6.425330671840454
3,1,1,2.1630530369959255
3,1,2,3.361865339096926
3,1,3,4.578618253859304
3,1,4,5.791254655409183
3,2,1,2.637191368060881
3,2,2,3.8430708642888467
3,2,3,5.066823329365473
3,2,4,6.26719828336697
3,3,1,3.1046534972566637
3,3,2,4.298846100925127
3,3,3,5.631735751327109
3,3,4,6.750465890436064
3,4,1,3.593255278411312
3,4,2,4.791297387442411
3,4,3,6.040322770194488
3,4,4,7.221323077461032
4,1,1,2.960705295275423
4,1,2,4.1691654475664235
4,1,3,5.37780004852642
4,1,4,6.586753550546536
4,2,1,3.437689220677972
4,2,2,4.645321208319405
4,2,3,5.854915966192816
4,2,4,7.064984693217761
4,3,1,3.9134951977883423
4,3,2,5.119424594460697
4,3,3,6.347942324446543
4,3,4,7.544253202190207
4,4,1,4.390862109991958
4,4,2,5.593156871465442
4,4,3,6.821433927405791
4,4,4,8.007085837460181
