0,1,function_value
1,1,1.165158711931353
1,2,1.5526589299668305
1,3,2.693729169211151
1,4,2.7979661805494342
1,5,2.797964499772686
1,6,2.797963197035703
1,7,4.312165630606288
2,1,1.534512329156723
2,2,2.0915846295790668
2,3,2.693734280903711
2,4,3.0118563944644183
2,5,3.066717444890201
2,6,3.86807902253153
2,7,4.312165599204749
3,1,2.7913139203930655
3,2,2.791311729193246
3,3,3.0861540396339344
3,4,3.7076182500961714
3,5,3.723920232710202
3,6,3.8680796902292696
3,7,4.312165514460185
4,1,3.1936366335807533
4,2,3.437547170901595
4,3,3.891295324533745
4,4,4.13033300234957
4,5,4.533205095929713
4,6,4.965882462552343
4,7,5.802112411782484
5,1,3.952204996016583
5,2,3.952205099665393
5,3,4.530227742678636
5,4,4.645940176879507
5,5,5.085782142716763
5,6,5.441762452554747
5,7,5.802107473160007
6,1,4.055011758188061
6,2,4.8553036722257685
6,3,4.85530322880459
6,4,5.3095734791127045
6,5,5.7712900068334
6,6,5.9891683605714885
6,7,6.204269983155305
7,1,4.0550118637573185
7,2,4.855303182970358
7,3,5.6639613551860934
7,4,5.870445781429945
7,5,6.290722011841906
7,6,6.4290046737678495
7,7,6.792750176164
