0,1,function_value
1,1,1.3188172776483555
1,2,1.6936231399958421
1,3,2.0677450902941663
1,4,2.433653321008419
1,5,2.8022244577302597
1,6,3.1682933453188338
1,7,3.5430922460075083
2,1,1.8841016606976932
2,2,2.254188527127304
2,3,2.6246403449790257
2,4,2.9947011699744235
2,5,3.362670994823965
2,6,3.7331022186422866
2,7,4.101041585299624
3,1,2.453204907705806
3,2,2.818195537787971
3,3,3.185744494508916
3,4,3.559367953578484
3,5,3.9243160758666322
3,6,4.292814931448062
3,7,4.662268986230814
4,1,3.013305159885802
4,2,3.3820996048168754
4,3,3.7536121537724787
4,4,4.119971206554194
4,5,4.489513153829908
4,6,4.858537564264074
4,7,5.229929384229647
5,1,3.5767630010202507
5,2,3.9440774509399783
5,3,4.3170128490826345
5,4,4.680263792057027
5,5,5.053010837641581
5,6,5.420300134633063
5,7,5.787156293759552
6,1,4.137493953344852
6,2,4.508370869552824
6,3,4.874983034602829
6,4,5.2458765833218495
6,5,5.619291221341074
6,6,5.982587976879931
6,7,6.348164466497937
7,1,4.697008455622632
7,2,5.0679992697763465
7,3,5.438624058009927
7,4,5.807231491433961
7,5,6.177598703788017
7,6,6.541452815325165
7,7,6.905200586158559
