0,1,function_value
1,1,1.2867489007686013
1,2,1.6934345841695881
1,3,2.1045580596156683
1,4,2.45164217611304
1,5,2.819609014717823
1,6,3.167604149186866
1,7,3.5840034048611837
2,1,1.8614374217756486
2,2,2.241154364437438
2,3,2.62258398513216
2,4,3.0019719220911223
2,5,3.3649753497219015
2,6,3.7474337836748166
2,7,4.1103109904380055
3,1,2.4731335798406127
3,2,2.8135011891398345
3,3,3.174709125236024
3,4,3.5785830410437307
3,5,3.9200365022635806
3,6,4.287114180731209
3,7,4.66184542363255
4,1,3.016344172318481
4,2,3.385739048170502
4,3,3.7738364021273494
4,4,4.125461098573718
4,5,4.500751115402213
4,6,4.873109036892726
4,7,5.263855388655086
5,1,3.5854220789568028
5,2,3.94344040084306
5,3,4.342323487622624
5,4,4.673709079711668
5,5,5.06544314971136
5,6,5.428459227678044
5,7,5.784295998838929
6,1,4.133199828345798
6,2,4.5190289364273815
6,3,4.871754029055537
6,4,5.255899726749705
6,5,5.653688645689364
6,6,5.987152820919406
6,7,6.335730249392241
7,1,4.671594743318256
7,2,5.058138746802673
7,3,5.442036736201638
7,4,5.810098409656498
7,5,6.190621361640606
7,6,6.525906332868754
7,7,6.871611732908008
