0,1,function_value
1,1,1.0
1,3,1.2528490468079594
1,4,1.2528474982527917
1,7,1.2528462614949867
2,1,1.0009082873585113
2,2,2.1990892774631763
2,7,3.001955720511632
3,1,1.999714710807359
3,2,2.6666095932048353
3,3,3.3306745614741105
3,4,3.330674367338739
3,5,3.330674165619414
4,2,2.666609780987164
4,5,4.000163279536965
5,2,3.3387934191320117
5,3,3.338793127698265
5,4,4.998893204034773
5,5,5.6232316489312195
5,6,5.623229208870288
6,2,3.338793737429378
6,3,4.0057105162979525
6,4,5.623240087130026
6,5,5.623236152181533
6,6,6.166149424187599
6,7,6.1661494569915085
7,4,5.623242434082387
7,6,6.2504658800575905
7,7,6.998819400186996
