0,1,function_value
1,1,1.0
1,3,1.2514280707515104
1,4,1.2514277022246043
1,7,1.2514274001096792
2,1,1.0004537576432044
2,2,2.1995439339620884
2,7,3.0009826572082376
3,1,1.9998543120610863
3,2,2.6666367731800364
3,3,3.3319983104422994
3,4,3.3319982602691014
3,5,3.331998207505426
4,2,2.666636828682474
4,5,4.000081782949971
5,2,3.336071559479556
5,3,3.3360714885970326
5,4,4.99944588049508
5,5,5.624113583993406
5,6,5.624112335004792
6,2,3.3360716389713905
6,3,4.0028642528631915
6,4,5.624117685027179
6,5,5.624115779523358
6,6,6.166407934388036
6,7,6.1664079301034045
7,4,5.624118810340143
7,6,6.250233213516088
7,7,6.999408363340762
