0,1,function_value
1,1,1.0
1,3,1.2719931136127764
1,4,1.2719934670080826
1,7,1.2719935486845724
2,1,1.0073464530239382
2,2,2.19286821282353
2,7,3.014695449828758
3,1,1.9983264996609391
3,2,2.666492835716937
3,3,3.3132515601010217
3,4,3.3132496433391565
3,5,3.31324850757718
4,2,2.666493630814143
4,5,4.001293841383074
5,2,3.3752470051725414
5,3,3.3752463985177883
5,4,4.991300869910108
5,5,5.611359108121671
5,6,5.61135913007813
6,2,3.375247117592939
6,3,4.043706988547258
6,4,5.611358664896446
6,5,5.6113589379426925
6,6,6.162554262849064
6,7,6.162554900678956
7,4,5.611358729947505
7,6,6.253663034103335
7,7,6.990834972385167
