0,1,2,function_value
1.0,1.0,1.0,1.8988826474166443
1.0,1.0,2.0,2.954008517324922
1.0,1.0,3.0,4.0362006027633095
1.0,2.0,1.0,2.3719947549468277
1.0,2.0,2.0,3.3525451836292417
1.0,2.0,3.0,4.4451047776968595
1.0,3.0,1.0,2.7374581327819114
1.0,3.0,2.0,3.772144779061417
1.0,3.0,3.0,4.861891134931788
1.0,4.0,1.0,3.147917270748746
1.0,4.0,2.0,4.21426682794739
1.0,4.0,3.0,5.285180031811709
2.0,1.0,1.0,2.574934759759021
2.0,1.0,2.0,3.5903230414596248
2.0,1.0,3.0,4.708950616701847
2.0,1.0,4.0,5.7808456287733625
2.0,2.0,1.0,3.017410109003972
2.0,2.0,2.0,4.106717763596221
2.0,2.0,3.0,5.12621622346238
2.0,2.0,4.0,6.202525717771892
2.0,3.0,1.0,3.3878610752280434
2.0,3.0,2.0,4.505593211708802
2.0,3.0,3.0,5.583426902619972
2.0,3.0,4.0,6.614882798892362
2.0,4.0,1.0,3.821340834873247
2.0,4.0,2.0,4.880773863761046
2.0,4.0,3.0,5.947421789182923
2.0,4.0,4.0,7.028571571059958
3.0,1.0,1.0,3.2503258285293897
3.0,1.0,2.0,4.315469913083236
3.0,1.0,3.0,5.375531398953161
3.0,1.0,4.0,6.461917395997235
3.0,2.0,1.0,3.653234656063471
3.0,2.0,2.0,4.811220360265702
3.0,2.0,3.0,5.828599310536101
3.0,2.0,4.0,6.877456391950964
3.0,3.0,1.0,4.035063923759653
3.0,3.0,2.0,5.209444055911247
3.0,3.0,3.0,6.3175089284275545
3.0,3.0,4.0,7.305535725747392
3.0,4.0,1.0,4.498520743034348
3.0,4.0,2.0,5.5694083782659245
3.0,4.0,3.0,6.683077376661889
3.0,4.0,4.0,7.704714821944948
4.0,1.0,2.0,5.000528021371437
4.0,1.0,3.0,6.071106994932636
4.0,1.0,4.0,7.139808897186663
4.0,2.0,1.0,4.34544534951931
4.0,2.0,2.0,5.412599123633949
4.0,2.0,3.0,6.49087838732646
4.0,2.0,4.0,7.554736640320713
4.0,3.0,1.0,4.763172536151188
4.0,3.0,2.0,5.811953838951401
4.0,3.0,3.0,6.9279085405219245
4.0,3.0,4.0,7.960115161071456
4.0,4.0,1.0,5.177376295860408
4.0,4.0,2.0,6.225404029635819
4.0,4.0,3.0,7.317646623299895
4.0,4.0,4.0,8.343668444434394
