0,1,function_value
1,1,1.172303365183961
1,2,1.5963492938154664
1,3,2.646873333824276
1,4,2.738618891874699
1,5,2.8971050717386273
1,6,2.897118645449012
1,7,4.184896287915624
2,1,1.5819040962911926
2,2,2.109503895234067
2,3,2.646928717633871
2,4,3.030524931160733
2,5,3.1834201109965607
2,6,3.9052066831475627
2,7,4.18491137644132
3,1,2.7716895848591068
3,2,2.7717079070954993
3,3,3.0942488503864283
3,4,3.6986966842329934
3,5,3.761845320005626
3,6,3.9495251892610646
3,7,4.408735849845316
4,1,3.1433842407775856
4,2,3.4321878924919584
4,3,3.8842062021015034
4,4,4.13095404633333
4,5,4.53289527333681
4,6,4.958595090888808
4,7,5.7539592964647115
5,1,3.858536658223543
5,2,3.9510742303056645
5,3,4.5154284020806825
5,4,4.647523697394527
5,5,5.085536912390816
5,6,5.442215897183639
5,7,5.753982236005152
6,1,4.13136953423371
6,2,4.833341430324625
6,3,4.843686699877152
6,4,5.306034678911651
6,5,5.765990315767447
6,6,5.989356364867618
6,7,6.215578038549961
7,1,4.17273333856449
7,2,4.8636770676557255
7,3,5.595210894400864
7,4,5.858920012691692
7,5,6.281218031984159
7,6,6.434787468962955
7,7,6.795225512030433
