0,1,function_value
1,1,1.1639600703556026
1,2,1.5432900583097369
1,3,2.7035703214735407
1,4,2.7887253442421605
1,5,2.7887165660170927
1,6,2.7887077860222007
1,7,4.321902939338428
2,1,1.5254613812494096
2,2,2.0883527245097997
2,3,2.703567319513414
2,4,3.0064228296605138
2,5,3.036026606343334
2,6,3.8519400732075133
2,7,4.321872768904923
3,1,2.7954388379987902
3,2,2.7954502918317505
3,3,3.084739947892987
3,4,3.7093135960808543
3,5,3.7163267268516904
3,6,3.851940143061005
3,7,4.321843089218428
4,1,3.20670923114682
4,2,3.438696316937647
4,3,3.8925903011330663
4,4,4.13023156915528
4,5,4.533264398044476
4,6,4.967282236985197
4,7,5.8124199606725115
5,1,3.9605310939657286
5,2,3.9605352061134798
5,3,4.5329293309254455
5,4,4.645665848789243
5,5,5.085821015652056
5,6,5.4416667194771735
5,7,5.812390216786381
6,1,4.029567979680759
6,2,4.857538439422837
6,3,4.857576789187726
6,4,5.310191238856767
6,5,5.772199315171458
6,6,5.989124738455331
6,7,6.202179732366721
7,1,4.029568505857965
7,2,4.8575164462009965
7,3,5.680798216461082
7,4,5.872689456566263
7,5,6.292417071117997
7,6,6.427943152638772
7,7,6.792311493705607
