0,1,function_value
1,1,1.1629349847348749
1,2,1.5346114797830144
1,3,2.7128925019434083
1,4,2.779279210403963
1,5,2.7792488679647427
1,6,2.779222852231681
1,7,4.331829522245659
2,1,1.5173108911399706
2,2,2.0855122389055105
2,3,2.71289364354827
2,4,3.0008667651998318
2,5,3.004843621131003
2,6,3.835815415092233
2,7,4.331788706501681
3,1,2.7994082242917164
3,2,2.799403100800787
3,3,3.0835083397355807
3,4,3.710348220442655
3,5,3.7103508399729517
3,6,3.8358091027159946
3,7,4.331749822088649
4,1,3.2201278260078503
4,2,3.439827145896876
4,3,3.8937674875178803
4,4,4.1301483442289575
4,5,4.533324057896528
4,6,4.968562176819397
4,7,5.822082487510977
5,1,3.9685016870659946
5,2,3.968501425904335
5,3,4.535361033735314
5,4,4.645424565546151
5,5,5.085853936822374
5,6,5.441572683752047
5,7,5.8220903279756815
6,1,4.003957757859821
6,2,4.859695935091444
6,3,4.859670630459611
6,4,5.310733037291417
6,5,5.772995462558278
6,6,5.989078322238709
6,7,6.200277620343356
7,1,4.0039568625274775
7,2,4.859711569989342
7,3,5.697454037336297
7,4,5.874707368145212
7,5,6.29390484030641
7,6,6.426971508650025
7,7,6.791913258564389
