0,1,function_value
1,1,1.3219134844880862
1,2,1.6936724330982411
1,3,2.0650253347094787
1,4,2.432295355960344
1,5,2.8008802395174093
1,6,3.168185573459046
1,7,3.5399133990085336
2,1,1.8859189480826757
2,2,2.2552502607465077
2,3,2.6247704453027985
2,4,2.9941788639003595
2,5,3.3624244821550864
2,6,3.7319190773037905
2,7,4.1002266103357
3,1,2.451817619004053
3,2,2.8185668853005312
3,3,3.1866070607717947
3,4,3.5577776571783586
3,5,3.9245286679566487
3,6,4.293129155697801
3,7,4.662164372555517
4,1,3.0131529330929263
4,2,3.381837261264934
4,3,3.7519386236946053
4,4,4.119424289010619
4,5,4.488478544947088
4,6,4.857266187190118
4,7,5.227282681588013
5,1,3.5761997748509575
5,2,3.9441710609160516
5,3,4.314948428599714
5,4,4.680858731127607
5,5,5.051565471959474
5,6,5.419498376695647
5,7,5.787208606696764
6,1,4.1378900467336255
6,2,4.507627053170725
6,3,4.875242543520787
6,4,5.245001456638616
6,5,5.616024771635571
6,6,5.98194549522068
6,7,6.349022849298174
7,1,4.69896107892144
7,2,5.068763587906975
7,3,5.438380416255714
7,4,5.806998380494439
7,5,6.176474606753061
7,6,6.5426944814371994
7,7,6.90874530330805
