0,1,function_value
1,1,1.0367187656865344
1,2,1.3717672855684426
1,3,1.7090939239553435
1,4,1.9982387068050385
1,5,2.2211135165273292
1,7,2.221112709440654
2,1,1.5345195712237814
2,2,1.9307377225363995
2,3,2.373255326899685
2,4,2.373254914412049
2,5,2.795330155126552
3,1,2.1624083341500397
3,2,2.5742742018945535
3,3,2.985191049210871
3,4,3.362244944300039
3,5,3.3622445939478727
3,6,3.5924240713363282
3,7,3.9866695591422916
4,2,3.260057236573579
4,3,3.4801321989595126
4,4,3.9025894505036316
4,5,4.376263898734873
4,6,4.376263442475841
4,7,4.484114312843898
5,1,4.008128755268793
5,2,4.06739935407855
5,3,4.06739828560017
5,4,4.847127203854854
5,5,4.9460372205151595
5,6,5.083500914947418
5,7,5.491022161874994
6,1,4.45162617329582
6,2,4.451625723499232
6,3,5.0148851889023485
6,4,5.298618633131081
6,5,5.687696947018219
6,6,5.895039582724129
6,7,6.214976377838097
7,1,5.3468549441659
7,2,5.480724334787986
7,3,5.953406816620403
7,4,6.011059785035411
7,5,6.0110593300507835
7,6,6.53817773706959
7,7,6.711980878039144
