0,1,function_value
1,1,1.0286872930305955
1,2,1.2900954514777763
1,3,1.5544843913696609
1,4,1.8105241026397048
1,5,2.0775916091080777
1,7,2.521754966846042
2,1,1.696287040895535
2,2,1.974612719612831
2,3,2.2574842390714407
2,4,2.4866752138271027
2,5,2.7602955353013314
3,1,2.412002713284378
3,2,2.67455127155262
3,3,2.9563009070866153
3,4,3.2346089229093247
3,5,3.444304812008264
3,6,3.7102795007293468
3,7,3.978219928964005
4,2,3.3827582082861385
4,3,3.6162780070013385
4,4,3.9076085408755348
4,5,4.2162803176153485
4,6,4.405679356149438
4,7,4.6604449187788335
5,1,3.86152426655517
5,2,4.126509748430628
5,3,4.270117493974947
5,4,4.675653047210356
5,5,4.902125744596365
5,6,5.119730616200041
5,7,5.396918330960887
6,1,4.549875066104838
6,2,4.75904298461266
6,3,5.055293106465665
6,4,5.315414736106981
6,5,5.603203872296575
6,6,5.854617908994132
6,7,6.1137206093833445
7,1,5.258158945363633
7,2,5.506149364917822
7,3,5.780108473188297
7,4,6.032860666369115
7,5,6.235263971179964
7,6,6.5385876218833
7,7,6.765252218877494
