0,1,2,function_value
1.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0
2.0,2.0,2.0,1.5929505190168858
2.0,2.0,3.0,2.6459120042222213
2.0,3.0,2.0,2.1943543804796932
2.0,3.0,3.0,2.98701910195802
2.0,4.0,2.0,2.354643242273092
2.0,4.0,3.0,3.4888214854613255
3.0,2.0,2.0,2.586174017391713
3.0,2.0,3.0,3.670869508098568
3.0,2.0,4.0,4.840363390581523
3.0,3.0,2.0,2.966085527518518
3.0,3.0,3.0,3.889765506636356
3.0,3.0,4.0,5.376029651921238
3.0,4.0,2.0,3.319345842137954
3.0,4.0,3.0,4.587521432761428
3.0,4.0,4.0,5.605450595200384
3.5,3.8,3.6,5.6879338051757165
3.5,4.0,3.5,5.659181746596896
4.0,3.0,4.0,6.310421836277599
4.0,4.0,3.0,5.630731837358726
4.0,4.0,4.0,6.9641898181217385
