0,1,2,function_value
1.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0
2.0,2.0,2.0,1.3995490547596283
2.0,2.0,3.0,2.4444466471937134
2.0,3.0,2.0,1.9818999405141047
2.0,3.0,3.0,2.9485343980661796
2.0,4.0,2.0,2.400435305075832
2.0,4.0,3.0,3.471727721421137
3.0,2.0,2.0,2.506946688668279
3.0,2.0,3.0,3.5725741712286556
3.0,2.0,4.0,4.647586755836391
3.0,3.0,2.0,3.008293425960635
3.0,3.0,3.0,3.9482138093332635
3.0,3.0,4.0,5.188018064355867
3.0,4.0,2.0,3.5160197256163523
3.0,4.0,3.0,4.592203364898532
3.0,4.0,4.0,5.62821058506897
3.5,3.8,3.6,5.714050646531912
3.5,4.0,3.5,5.709907002569359
4.0,3.0,4.0,6.294903590906445
4.0,4.0,3.0,5.733246779398326
4.0,4.0,4.0,6.933802201204928
