0,1,2,function_value
1,1,1,1.8353832449978662
1,1,2,2.7487469621601455
1,1,3,3.5273499321036392
1,1,4,4.226954654517765
1,2,1,2.5187777815745305
1,2,2,3.0439099170942936
1,2,3,3.659335838092267
1,3,1,2.7021910401957014
1,3,2,3.6159175613467944
1,3,3,4.019637427361627
1,4,1,2.7823786928781047
1,4,2,3.6159102145987463
1,4,3,4.258229191422992
2,1,1,2.6987967679873206
2,1,2,3.454214462055499
2,1,3,4.288590273086496
2,1,4,4.928623274022548
2,2,1,3.023235857536015
2,2,2,3.885498207654084
2,2,3,5.017960633613729
2,2,4,5.711194444217662
2,3,1,3.223303816444598
2,3,2,3.993283443167659
2,3,3,5.040078339870086
2,3,4,5.773625059080951
2,4,1,3.523848884001063
2,4,2,4.251238712859207
2,4,3,5.040484868168901
2,4,4,5.773521018371453
3,1,1,2.968815895308225
3,1,2,4.255302920702176
3,1,3,5.040116727604118
3,1,4,5.773761374438095
3,2,1,3.420447159902026
3,2,2,4.780369108328801
3,2,3,5.0401419921149335
3,2,4,5.773719791306006
3,3,1,3.4256298819021684
3,3,2,4.903830554793442
3,3,3,5.04015930691133
3,3,4,5.773607217747234
3,4,1,3.8323542856322717
3,4,2,4.95419818529429
3,4,3,5.040474849570358
3,4,4,5.773384529022145
4,1,2,4.843486754075745
4,1,3,5.301712510159647
4,2,2,5.3767912055735945
4,2,3,6.187143045497202
4,2,4,6.875983345173998
4,3,1,4.335487678960034
4,3,2,5.423793634440604
4,3,3,6.875025007552893
4,3,4,7.0784997094402815
4,4,1,4.618738681205817
4,4,2,5.582017827083367
4,4,3,6.875089791669257
4,4,4,7.078659183610688
