0,1,2,function_value
1,1,1,2.210880322062025
1,1,2,2.823511281191853
1,1,3,3.4299737639564967
1,1,4,4.035315440356531
1,2,1,2.2683436999464903
1,2,2,2.8702194322150993
1,2,3,3.4731964770992256
1,3,1,2.307574486563631
1,3,2,2.9171546783516664
1,3,3,3.51665212102708
1,4,1,2.3481340020802803
1,4,2,2.9536930343533836
1,4,3,3.558921458710586
2,1,1,3.1047695145729994
2,1,2,3.7047890439998503
2,1,3,4.3227118445002
2,1,4,4.928215149207956
2,2,1,3.149926375539759
2,2,2,3.7843543324298237
2,2,3,4.390608136833853
2,2,4,4.9727969211958785
2,3,1,3.1984376372971166
2,3,2,3.8390517294033257
2,3,3,4.453730452232188
2,3,4,5.016039976535996
2,4,1,3.2412378105010844
2,4,2,3.8494075512435186
2,4,3,4.4616180975152355
2,4,4,5.057786565198759
3,1,1,4.002305483989063
3,1,2,4.606070348642781
3,1,3,5.214379703191064
3,1,4,5.821708251918186
3,2,1,4.0411585875412
3,2,2,4.666224610941236
3,2,3,5.214371491721898
3,2,4,5.865671594443527
3,3,1,4.079700164330543
3,3,2,4.7399376902140755
3,3,3,5.214377828793589
3,3,4,5.905817184460371
3,4,1,4.1327244236979
3,4,2,4.744843905335746
3,4,3,5.214426499252025
3,4,4,5.905778194588833
4,1,2,5.502829897292754
4,1,3,6.107714821149432
4,2,2,5.546479115815926
4,2,3,6.152421100908955
4,2,4,6.757783385477183
4,3,1,4.9828410369581295
4,3,2,5.587860505217884
4,3,3,6.221002324783591
4,3,4,6.820055906013576
4,4,1,5.026103365021566
4,4,2,5.631788170633267
4,4,3,6.262923498940513
4,4,4,6.914499873276132
