0,1,2,function_value
1.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0
2.0,2.0,2.0,1.1621164070501586
2.0,2.0,3.0,2.1997212233303296
2.0,3.0,2.0,1.7427416127993651
2.0,3.0,3.0,2.7785553778473586
2.0,4.0,2.0,2.3192273519717927
2.0,4.0,3.0,3.357538495554045
3.0,2.0,2.0,2.4100141232860324
3.0,2.0,3.0,3.448291544353367
3.0,2.0,4.0,4.486605896139473
3.0,3.0,2.0,2.9889440815671557
3.0,3.0,3.0,4.022824520261553
3.0,3.0,4.0,5.066040485080882
3.0,4.0,2.0,3.56759377441722
3.0,4.0,3.0,4.605193302613654
3.0,4.0,4.0,5.643403660756149
3.5,3.8,3.6,5.737735359233233
3.5,4.0,3.5,5.749694424130997
4.0,3.0,4.0,6.31421104915659
4.0,4.0,3.0,5.8545693147743085
4.0,4.0,4.0,6.89672940900019
