0,1,2,function_value
1.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0
2.0,2.0,2.0,1.1834172318228142
2.0,2.0,3.0,2.221814166703566
2.0,3.0,2.0,1.7635842025591801
2.0,3.0,3.0,2.794917384295299
2.0,4.0,2.0,2.32726951983224
2.0,4.0,3.0,3.3684812963101214
3.0,2.0,2.0,2.4183690999918093
3.0,2.0,3.0,3.4593032300493274
3.0,2.0,4.0,4.500665960732473
3.0,3.0,2.0,2.9907989940356194
3.0,3.0,3.0,4.016215315087196
3.0,3.0,4.0,5.0762734844651245
3.0,4.0,2.0,3.5638645889301337
3.0,4.0,3.0,4.604054218459492
3.0,4.0,4.0,5.64203590709102
3.5,3.8,3.6,5.7355166459585005
3.5,4.0,3.5,5.746095277433066
4.0,3.0,4.0,6.312008787385891
4.0,4.0,3.0,5.843060458626273
4.0,4.0,4.0,6.900032768066296
