0,1,2,function_value
1.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0
2.0,2.0,2.0,1.6841795675859235
2.0,2.0,3.0,2.5076618679899982
2.0,3.0,2.0,2.29056931089491
2.0,3.0,3.0,2.715684083601897
2.0,4.0,2.0,2.290569980725026
2.0,4.0,3.0,2.7879292910015736
3.0,2.0,2.0,2.8562811820128156
3.0,2.0,3.0,3.1271811258367292
3.0,2.0,4.0,4.202304956756214
3.0,3.0,2.0,2.9446347189339948
3.0,3.0,3.0,3.873712949777895
3.0,3.0,4.0,5.566919351741175
3.0,4.0,2.0,2.9490425313039315
3.0,4.0,3.0,4.588305272275579
3.0,4.0,4.0,5.598674919507929
3.5,3.8,3.6,5.639477221206277
3.5,4.0,3.5,5.62703456090417
4.0,3.0,4.0,6.114619402214719
4.0,4.0,3.0,5.646785386190174
4.0,4.0,4.0,6.972376328596815
