0,1,2,function_value
1.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0
2.0,2.0,2.0,1.6435108915768293
2.0,2.0,3.0,2.616561724635542
2.0,3.0,2.0,2.260210987176778
2.0,3.0,3.0,2.853468213890409
2.0,4.0,2.0,2.2601615971799465
2.0,4.0,3.0,3.387392896143998
3.0,2.0,2.0,2.607209374519466
3.0,2.0,3.0,3.572642949545533
3.0,2.0,4.0,4.826616822688068
3.0,3.0,2.0,2.9477277357568705
3.0,3.0,3.0,3.8774578950241985
3.0,3.0,4.0,5.4755557937273265
3.0,4.0,2.0,3.1380175963193007
3.0,4.0,3.0,4.587783222857195
3.0,4.0,4.0,5.599926988817927
3.5,3.8,3.6,5.662189574995719
3.5,4.0,3.5,5.627754093905448
4.0,3.0,4.0,6.266927550915132
4.0,4.0,3.0,5.63088276619111
4.0,4.0,4.0,6.970190078230619
