0,1,2,function_value
1,1,1,2.012766689947175
1,1,2,2.8169353941964794
1,1,3,3.549317258287205
1,1,4,4.249876940338473
1,2,1,2.416594065404922
1,2,2,3.0343844220669682
1,2,3,3.7198650737536845
1,3,1,2.547062851948521
1,3,2,3.3197112415120262
1,3,3,3.9195977442161047
1,4,1,2.6922528370354866
1,4,2,3.395279185789916
1,4,3,4.097510258495749
2,1,1,2.819732281064559
2,1,2,3.507152578417805
2,1,3,4.2980231482500955
2,1,4,4.996444185325522
2,2,1,3.0459101409976075
2,2,2,3.8737486164362434
2,2,3,4.7894776439097155
2,2,4,5.225145931556888
2,3,1,3.242247569720804
2,3,2,3.9892804900295893
2,3,3,5.006481815615535
2,3,4,5.408918269342856
2,4,1,3.4432058959266625
2,4,2,4.164091328286982
2,4,3,5.037075682051277
2,4,4,5.557333879593012
3,1,1,3.5762174533437125
3,1,2,4.318982674320025
3,1,3,5.052040209724977
3,1,4,5.7635042640345056
3,2,1,3.7106126382720963
3,2,2,4.727199495540158
3,2,3,5.052048847164144
3,2,4,5.844211571500491
3,3,1,3.7901596923314576
3,3,2,4.884348929898985
3,3,3,5.052339565837461
3,3,4,5.844217242118636
3,4,1,4.149285518279702
3,4,2,4.919441256584218
3,4,3,5.052604383888704
3,4,4,5.844243625807182
4,1,2,5.080938664048731
4,1,3,5.76401670410481
4,2,2,5.289581669440098
4,2,3,6.014079254889212
4,2,4,6.700627665104263
4,3,1,4.724363904822704
4,3,2,5.448847676070456
4,3,3,6.59875568989827
4,3,4,7.065976467408079
4,4,1,4.913001326722288
4,4,2,5.624577456874855
4,4,3,6.625867182738023
4,4,4,7.065992756181782
