0,1,2,function_value
1,1,1,2.210754993350666
1,1,2,2.8170935773877837
1,1,3,3.421857860577003
1,1,4,4.0263609423832545
1,2,1,2.2282580492612403
1,2,2,2.8317837162854316
1,2,3,3.435576663995
1,3,1,2.2408026191673596
1,3,2,2.8463839818127132
1,3,3,3.4493302512873596
1,4,1,2.253736926513519
1,4,2,2.858302795914001
1,4,3,3.4627674608021928
2,1,1,3.1321673680051187
2,1,2,3.7350657696137306
2,1,3,4.343076834243585
2,1,4,4.94765580763147
2,2,1,3.146507496552135
2,2,2,3.7595952838704103
2,2,3,4.363201057745953
2,2,4,4.961691834972849
2,3,1,3.1617063292241006
2,3,2,3.7783436470962415
2,3,3,4.382693251004796
2,3,4,4.97540320706418
2,4,1,3.1750934438738305
2,4,2,3.7804164986814133
2,4,3,4.38662450428293
2,4,4,4.988727376951477
3,1,1,4.054721805427874
3,1,2,4.6587020619934005
3,1,3,5.264031197738001
3,1,4,5.869089228727775
3,2,1,4.067286914373123
3,2,2,4.676531730406145
3,2,3,5.26437462424561
3,2,4,5.882959853880634
3,3,1,4.079872102560524
3,3,2,4.701340521199317
3,3,3,5.264160908884907
3,3,4,5.897763738404602
3,4,1,4.096028435943336
3,4,2,4.701579046084448
3,4,3,5.26399441840219
3,4,4,5.897567827609796
4,1,2,5.581100301822574
4,1,3,6.185493706114115
4,2,2,5.594896725769931
4,2,3,6.19952069439581
4,2,4,6.804060293148416
4,3,1,5.003725486766624
4,3,2,5.608105331749088
4,3,3,6.219585134819352
4,3,4,6.822474039852499
4,4,1,5.017433073525429
4,4,2,5.622042291866996
4,4,3,6.23332613107131
4,4,4,6.856455074815648
