0,1,2,function_value
1,1,1,2.2035701922460214
1,1,2,2.8279762653745544
1,1,3,3.440549973080331
1,1,4,4.050802308264515
1,2,1,2.2975062678660105
1,2,2,2.901192931952479
1,2,3,3.50746159157308
1,3,1,2.3573839455514842
1,3,2,2.9756847435353464
1,3,3,3.5750222650590375
1,4,1,2.419667170690423
1,4,2,3.0302993465738486
1,4,3,3.6403654881313856
2,1,1,3.0757498750120296
2,1,2,3.677128992999033
2,1,3,4.3099283739361
2,1,4,4.920297199306845
2,2,1,3.1460280825180567
2,2,2,3.8046650960778066
2,2,3,4.423627750253537
2,2,4,4.990074295279052
2,3,1,3.222389851147721
2,3,2,3.883662521627735
2,3,3,4.524308888508667
2,3,4,5.057143650204156
2,4,1,3.2895387856862444
2,4,2,3.9046750186445234
2,4,3,4.528604802404443
2,4,4,5.121305129083742
3,1,1,3.953676303402092
3,1,2,4.561680657845797
3,1,3,5.17529139358178
3,1,4,5.791009467558626
3,2,1,4.012450013221745
3,2,2,4.662351151796613
3,2,3,5.175267281252401
3,2,4,5.859583895139868
3,3,1,4.069917567307236
3,3,2,4.772549418503576
3,3,3,5.175294864157196
3,3,4,5.909700682669902
3,4,1,4.1562264821042065
3,4,2,4.778335530889869
3,4,3,5.175498983674408
3,4,4,5.909583263868159
4,1,2,5.43789097741476
4,1,3,6.047186013889607
4,2,2,5.505879189989904
4,2,3,6.117447652357448
4,2,4,6.727561252321665
4,3,1,4.959608105546504
4,3,2,5.569488799864486
4,3,3,6.234118256353233
4,3,4,6.832098792807038
4,4,1,5.026751658462283
4,4,2,5.637600575593964
4,4,3,6.296454347176404
4,4,4,6.957704232668152
