0,1,2,function_value
1,1,1,0.9214659677415036
1,1,2,1.753086419585283
1,1,3,1.923076911251869
1,1,4,1.9999997114820272
1,2,1,1.6541935488567678
1,2,2,2.1606557374125313
1,2,3,2.805555548059844
1,2,4,2.8055555625450337
1,3,1,1.7941176481796834
1,3,2,2.308148686404073
1,3,3,3.124999994570359
1,3,4,3.4999999472231282
1,4,1,2.0000007723259525
1,4,2,2.3079981327488417
1,4,3,3.6666675004204325
1,4,4,3.666667541166767
2,1,1,1.790460801987439
2,1,2,2.3746594000291017
2,1,3,3.262135921455521
2,1,4,4.2857142254511285
2,2,1,2.076163610488975
2,2,2,3.065945389007889
2,2,3,3.9497716895052055
2,2,4,4.5517241298011895
2,3,1,2.149717508076896
2,3,2,3.4993230028805353
2,3,3,4.633333333437758
2,3,4,5.294117646169372
2,4,1,2.2758636815146147
2,4,2,3.5214724246392475
2,4,3,4.648351650312605
2,4,4,5.466666674285556
3,1,1,1.78979123145319
3,1,2,2.9189189462647986
3,1,3,4.288557213895588
3,1,4,4.7999999500103065
3,2,1,2.3425926795439036
3,2,2,3.813668061473553
3,2,3,5.101029355753614
3,2,4,6.099009899966055
3,3,1,2.5535042782406103
3,3,2,4.240735501505801
3,3,3,5.754670555030684
3,3,4,6.903803132183853
3,4,1,2.5512839168888504
3,4,2,4.34782619342168
3,4,3,6.292349727129288
3,4,4,7.136363637401067
4,1,1,2.000005258994373
4,1,2,2.91891894310255
4,1,3,4.288557218754564
4,1,4,4.799999960498545
4,2,1,2.3425922153566177
4,2,2,4.000000013625929
4,2,3,5.721739132760905
4,2,4,7.069767442480008
4,3,1,2.55280440497759
4,3,2,4.706586895914715
4,3,3,6.588774341876237
4,3,4,7.623655914557666
4,4,1,2.5524460937257962
4,4,2,4.71111125870606
4,4,3,7.058282209578307
4,4,4,7.687500000743182
