0,1,2,function_value
1,1,1,0.560478354685111
1,1,2,1.7810966190363942
1,1,3,3.0064717312845346
1,1,4,4.232559736222507
1,2,1,1.0422122366031867
1,2,2,2.258479458273688
1,2,3,3.48440817824674
1,2,4,4.710715817493518
1,3,1,1.5130978491917095
1,3,2,2.735376228183632
1,3,3,3.9627226492535144
1,3,4,5.188986233284355
1,4,1,1.990319806811769
1,4,2,3.2156143333725975
1,4,3,4.4416240998225005
1,4,4,5.667272752897597
2,1,1,1.3569395978728431
2,1,2,2.5735024188761773
2,1,3,3.8023527809813076
2,1,4,5.029892457349435
2,2,1,1.8371553329171628
2,2,2,3.057908317122601
2,2,3,4.275035051814573
2,2,4,5.50773219248537
2,3,1,2.307477334511575
2,3,2,3.5313405161610802
2,3,3,4.756608549966279
2,3,4,5.985829849054221
2,4,1,2.787406686026945
2,4,2,4.0119324423536
2,4,3,5.237125298040076
2,4,4,6.464419851138566
3,1,1,2.1500215643158946
3,1,2,3.373102217838298
3,1,3,4.600698203788726
3,1,4,5.8273550383931525
3,2,1,2.627508810537276
3,2,2,3.85183549267974
3,2,3,5.0808145516743295
3,2,4,6.305197957137695
3,3,1,3.1032795486272358
3,3,2,4.322301021894106
3,3,3,5.590032704559175
3,3,4,6.784731097615164
3,4,1,3.584323268797587
3,4,2,4.8071554962813465
3,4,3,6.042753506842089
3,4,4,7.2614481402479765
4,1,1,2.9476291411709
4,1,2,4.173174160781312
4,1,3,5.398763856954274
4,1,4,6.624433715328784
4,2,1,3.425795087355655
4,2,2,4.651131008932184
4,2,3,5.87692437146216
4,2,4,7.10288711421132
4,3,1,3.903668320879001
4,3,2,5.128559325091291
4,3,3,6.358993902895632
4,3,4,7.581417122006267
4,4,1,4.381926339037639
4,4,2,5.605906390200825
4,4,3,6.836251592612613
4,4,4,8.055844720591766
