0,1,2,function_value
1,1,1,0.5542937587788641
1,1,2,1.7813664052033427
1,1,3,3.0108289729254722
1,1,4,4.240668363923234
1,2,1,1.0346130752319993
1,2,2,2.259351632472687
1,2,3,3.489118928237283
1,2,4,4.719165932320879
1,3,1,1.5092829124930833
1,3,2,2.7371541787706275
1,3,3,3.9676750243404606
1,3,4,5.19752552706793
1,4,1,1.986982941192049
1,4,2,3.216615855008489
1,4,3,4.446277474064395
1,4,4,5.676326458918264
2,1,1,1.3513472873620482
2,1,2,2.5763232942403276
2,1,3,3.8076330039537933
2,1,4,5.038344946024163
2,2,1,1.8309523235044562
2,2,2,3.058147385502528
2,2,3,4.283143344520818
2,2,4,5.516333060485244
2,3,1,2.3053078078218
2,3,2,3.53372871222191
2,3,3,4.763206102375398
2,3,4,5.994818250526182
2,4,1,2.784541485939588
2,4,2,4.013587894669855
2,4,3,5.242986304891657
2,4,4,6.473515519431391
3,1,1,2.1468166257663372
3,1,2,3.375075679804243
3,1,3,4.605674559340951
3,1,4,5.8359323282093065
3,2,1,2.6248967695451904
3,2,2,3.853391691152722
3,2,3,5.08533148354413
3,2,4,6.314003445426072
3,3,1,3.102112254810894
3,3,2,4.327708491089594
3,3,3,5.580041793728147
3,3,4,6.793063518461648
3,4,1,3.5818466760899073
3,4,2,4.810145751763125
3,4,3,6.0446809727479645
3,4,4,7.270793099175873
4,1,1,2.9443841338828443
4,1,2,4.174175448911201
4,1,3,5.40381246964546
4,1,4,6.63310655774952
4,2,1,3.4230057322597487
4,2,2,4.652277822260406
4,2,3,5.881974667966659
4,2,4,7.1117166958808165
4,3,1,3.90116004127285
4,3,2,5.130330175584114
4,3,3,6.362335751812393
4,3,4,7.59028754472888
4,4,1,4.379845158513192
4,4,2,5.6083297037100905
4,4,3,6.84029722094117
4,4,4,8.066807327792182
