0,1,2,function_value
1,1,1,0.6150967759455037
1,1,2,1.778275449711685
1,1,3,2.973434527062074
1,1,4,4.174204056890421
1,2,1,1.1161804486995521
1,2,2,2.247705558992922
1,2,3,3.4467906429414046
1,2,4,4.649008747915711
1,3,1,1.5403858514772037
1,3,2,2.712737783639357
1,3,3,3.9228231948880405
1,3,4,5.124865139176003
1,4,1,2.0085698873268187
1,4,2,3.203129600888255
1,4,3,4.403374366279665
1,4,4,5.600679679458943
2,1,1,1.4059962611192343
2,1,2,2.540988298032815
2,1,3,3.758613427927048
2,1,4,4.9698396326300225
2,2,1,1.8903737047212497
2,2,2,3.0587373020906097
2,2,3,4.20177722096096
2,2,4,5.442342196295241
2,3,1,2.312476996352435
2,3,2,3.513367614109529
2,3,3,4.704668693400028
2,3,4,5.916979812309239
2,4,1,2.802127235449503
2,4,2,3.9910710056841485
2,4,3,5.185624432600371
2,4,4,6.394940999187
3,1,1,2.1711134235454903
3,1,2,3.349454455708654
3,1,3,4.562067674358125
3,1,4,5.76642569348121
3,2,1,2.6403708265908006
3,2,2,3.8356270406193866
3,2,3,5.059467472108199
3,2,4,6.23968721320583
3,3,1,3.09687095515731
3,3,2,4.281681817858916
3,3,3,5.661935047848724
3,3,4,6.72816121121874
3,4,1,3.594426856234172
3,4,2,4.771425918644424
3,4,3,6.046007765373579
3,4,4,7.190616043072745
4,1,1,2.9690045151548965
4,1,2,4.165547238881733
4,1,3,5.362455340366883
4,1,4,6.559973424937121
4,2,1,3.4439243108392477
4,2,2,4.638866645425458
4,2,3,5.837937970088236
4,2,4,7.0375602517778475
4,3,1,3.9164987930049326
4,3,2,5.108378408404742
4,3,3,6.345201519334394
4,3,4,7.518332012563531
4,4,1,4.392195285960219
4,4,2,5.576678153890909
4,4,3,6.81315199888218
4,4,4,7.966932164351972
