0,1,2,function_value
1,1,1,0.8405339458870671
1,1,2,1.7518391514779559
1,1,3,2.829508509328218
1,1,4,4.102531339840337
1,2,1,1.509284878685598
1,2,2,2.1688747280019482
1,2,3,3.2479762432260166
1,2,4,4.527126879102539
1,3,1,1.6132802745078414
1,3,2,2.4458059171606923
1,3,3,3.6963575660090418
1,3,4,4.979110196831173
1,4,1,1.893055179846992
1,4,2,2.999417484132573
1,4,3,4.256030875249386
1,4,4,5.432403735976363
2,1,1,1.657038524945164
2,1,2,2.394994231067608
2,1,3,3.4975863230067685
2,1,4,4.882468863828304
2,2,1,2.0366415987582243
2,2,2,3.063303054408947
2,2,3,3.979853747425928
2,2,4,5.2521211177968175
2,3,1,2.1682892549968384
2,3,2,3.4965392590891478
2,3,3,4.629817317354842
2,3,4,5.693950620301604
2,4,1,2.6241287402043483
2,4,2,3.7142899247421086
2,4,3,4.864735672674386
2,4,4,6.179591295948102
3,1,1,2.065069777490928
3,1,2,3.069751328556535
3,1,3,4.413456271543617
3,1,4,5.690773571173887
3,2,1,2.459815038358807
3,2,2,3.8100078113627065
3,2,3,5.088195608092057
3,2,4,6.115720116218588
3,3,1,2.7366473840344447
3,3,2,4.239289527585365
3,3,3,5.74719469422253
3,3,4,6.79119588483698
3,4,1,3.311566423737924
3,4,2,4.4449856971216555
3,4,3,6.230167306219774
3,4,4,7.077348266538062
4,1,1,2.8946757839764503
4,1,2,4.051429385835593
4,1,3,5.218509755753849
4,1,4,6.40152043770717
4,2,1,3.3211049291589974
4,2,2,4.453453602148617
4,2,3,5.7186527311514395
4,2,4,6.929983605590502
4,3,1,3.6891192219963327
4,3,2,4.858714409352262
4,3,3,6.501429375414463
4,3,4,7.5192965990211835
4,4,1,4.132127147272064
4,4,2,5.149252653644675
4,4,3,6.941882734145205
4,4,4,7.7165358341663834
