0,1,2,function_value
1,1,1,1.6899259231558958
1,1,2,2.6760118268605706
1,1,3,3.568557139527464
1,1,4,4.4814739252003575
1,2,1,2.420985516252589
1,2,2,3.039350124301002
1,2,3,3.8084686730443003
1,2,4,5.012466170057052
1,3,1,2.645664049264857
1,3,2,3.603180531883891
1,3,3,4.247531235074172
1,4,1,2.6475577118507383
1,4,2,3.959017837725239
1,4,3,4.692767590619742
2,1,1,2.621949741940809
2,1,2,3.2951662468303713
2,1,3,4.441204752120707
2,1,4,5.228024819447178
2,2,1,2.8070168576726724
2,2,2,3.3173384372024803
2,2,3,5.017035956892971
2,2,4,6.044965915901163
2,3,1,3.31939408406926
2,3,2,4.12309100447712
2,3,3,5.410295290643335
2,3,4,6.267093849138383
2,4,1,3.5758416500562107
2,4,2,4.410160132083672
2,4,3,5.816887070446893
2,4,4,6.725879903390326
3,1,1,2.794316373652973
3,1,2,4.114957755417631
3,1,3,5.216271254258647
3,1,4,5.976248619390336
3,2,1,3.3038072385937602
3,2,2,4.54718998462831
3,2,3,5.4239437924904035
3,2,4,6.490082359141612
3,3,1,3.4671589985425686
3,3,2,5.049255835998385
3,3,3,5.9078226873357975
3,3,4,7.4019459205775116
3,4,1,4.060307600013254
3,4,2,5.3087494569373765
3,4,3,6.85630557252178
3,4,4,7.700811699658747
4,1,2,5.000718499261858
4,1,3,5.510342134477397
4,1,4,6.906754397310748
4,2,1,4.247818510715258
4,2,2,5.404024023427722
4,2,3,6.495054710964832
4,2,4,7.420650925393728
4,3,1,4.366945773483814
4,3,2,5.404002587395714
4,3,3,7.572424150553205
4,3,4,7.974984270628851
4,4,1,4.978804913324209
4,4,2,5.8915371355246915
4,4,3,7.643150961428541
4,4,4,8.223966644834867
