0,1,2,function_value
1,1,1,1.3392919611135106
1,1,2,2.3654770446298237
1,1,3,3.385779079108477
1,1,4,4.423484120245817
1,2,1,1.8609619041735894
1,2,2,2.851626532454996
1,2,3,3.874585773980406
1,2,4,4.915612938578254
1,3,1,2.2995885197356163
1,3,2,3.3389773044799536
1,3,3,4.365803327021153
1,4,1,2.779974842066859
1,4,2,3.8217246354921883
1,4,3,4.857658999915226
2,1,1,2.1955140932988413
2,1,2,3.217164381767843
2,1,3,4.245024183792869
2,1,4,5.275923490876551
2,2,1,2.677178678218937
2,2,2,3.423477132989225
2,2,3,4.773889665755451
2,2,4,5.771211736125136
2,3,1,3.159423337891731
2,3,2,4.150971337932206
2,3,3,5.261060593581308
2,3,4,6.260036249831196
2,4,1,3.633921608546903
2,4,2,4.664416567276571
2,4,3,5.7161659633458495
2,4,4,6.75152611717255
3,1,1,3.0096223614146846
3,1,2,4.055069640205513
3,1,3,5.094359104599294
3,1,4,6.128105852849758
3,2,1,3.495171709418935
3,2,2,4.544145106755658
3,2,3,5.506064976044467
3,2,4,6.618603195384606
3,3,1,3.9628701382038356
3,3,2,5.043368120897577
3,3,3,5.936072325327376
3,3,4,7.144772925032381
3,4,1,4.482274549774901
3,4,2,5.505344803013203
3,4,3,6.628118677184805
3,4,4,7.610554760957715
4,1,2,4.905831447696534
4,1,3,5.939654639868808
4,1,4,6.9824958691151195
4,2,1,4.356783697120249
4,2,2,5.397910046056751
4,2,3,6.4373425349694005
4,2,4,7.474093610347102
4,3,1,4.844652495430133
4,3,2,5.871776826011162
4,3,3,7.119569869456216
4,3,4,7.968943828305834
4,4,1,5.338347553337361
4,4,2,6.361918434545951
4,4,3,7.467453251423898
4,4,4,8.400367843740952
