0,1,2,function_value
1,1,1,1.6778842732497765
1,1,2,2.670700752616683
1,1,3,3.6351124484067285
1,1,4,4.64405085403478
1,2,1,2.3914735962377724
1,2,2,3.0417791417172655
1,2,3,3.922124691266154
1,2,4,5.131074762752963
1,3,1,2.596440600151709
1,3,2,3.5874095274003275
1,3,3,4.373498526969774
1,4,1,2.742039640007055
1,4,2,3.9542849208616744
1,4,3,4.845563653997229
2,1,1,2.5926537437049024
2,1,2,3.2975818445459035
2,1,3,4.445366652273131
2,1,4,5.3813687839599735
2,2,1,2.8036248648151822
2,2,2,3.318888587653229
2,2,3,5.0125876924550505
2,2,4,6.027127872787582
2,3,1,3.3078566195498937
2,3,2,4.124009881489038
2,3,3,5.408478405511429
2,3,4,6.338273169469918
2,4,1,3.585237877239664
2,4,2,4.4611498367042355
2,4,3,5.811632855061488
2,4,4,6.7963463464211875
3,1,1,2.878730748791095
3,1,2,4.115216656199046
3,1,3,5.215389977238719
3,1,4,6.117003626260783
3,2,1,3.326292234526953
3,2,2,4.547308209304937
3,2,3,5.425859757158592
3,2,4,6.556686537050048
3,3,1,3.5130027429852513
3,3,2,5.048977940499824
3,3,3,5.908120139063593
3,3,4,7.388943462956108
3,4,1,4.1653933021926814
3,4,2,5.317570883128712
3,4,3,6.847216579004299
3,4,4,7.692414412317856
4,1,2,4.937171632343449
4,1,3,5.705519531970888
4,1,4,6.977548281315274
4,2,1,4.228590190165088
4,2,2,5.4160695607985225
4,2,3,6.472358504072068
4,2,4,7.4453183155574285
4,3,1,4.48998885806712
4,3,2,5.443370325236181
4,3,3,7.558892464602078
4,3,4,7.974273857269471
4,4,1,5.032561289840949
4,4,2,5.940649109953953
4,4,3,7.633078168863183
4,4,4,8.227472538528298
