0,1,2,function_value
1,1,1,1.7063614092792996
1,1,2,2.6901402236312824
1,1,3,3.2296991665801014
1,1,4,3.229735916422874
1,2,1,2.4551982075727508
1,2,2,3.0426446386388
1,2,3,3.593184213232987
1,2,4,3.9586340569131147
1,3,1,2.67440964117153
1,3,2,3.6379061356092253
1,3,3,3.9565412589198954
1,4,1,2.6744147163696392
1,4,2,4.047992274204637
1,4,3,4.0480255861874115
2,1,1,2.648606154810254
2,1,2,3.294380823433579
2,1,3,4.444590956246643
2,1,4,4.444650330753457
2,2,1,2.811398655162416
2,2,2,3.316023222290436
2,2,3,5.024557610241744
2,2,4,6.217927735225425
2,3,1,3.3336818300844584
2,3,2,4.122531766377042
2,3,3,5.414130149775996
2,3,4,6.21794674317011
2,4,1,3.570677975699977
2,4,2,4.348226797423663
2,4,3,5.842741445477845
2,4,4,6.519240486627164
3,1,1,2.6480881630025213
3,1,2,4.120700485356594
3,1,3,5.189330416037357
3,1,4,5.425962162132331
3,2,1,3.2773272803867064
3,2,2,4.547484876822007
3,2,3,5.4226141476612275
3,2,4,6.406754778758622
3,3,1,3.414654292089432
3,3,2,5.049701426633353
3,3,3,5.907632882267868
3,3,4,7.421131523341559
3,4,1,3.722568507351145
3,4,2,5.301644907343882
3,4,3,6.866894711828066
3,4,4,7.722373099331544
4,1,2,5.18884526818437
4,1,3,5.189031952681325
4,1,4,6.376879266117391
4,2,1,3.864317398675431
4,2,2,5.3610845039344115
4,2,3,6.5543015422125315
4,2,4,7.422960417764316
4,3,1,3.8643128197042964
4,3,2,5.360168659008873
4,3,3,7.586425028017287
4,3,4,7.976875174526783
4,4,1,4.102728281503206
4,4,2,5.8284576786952105
4,4,3,7.6543693261130485
4,4,4,8.222125353976745
