0,1,2,function_value
1,1,1,1.1706734257721134
1,1,2,2.166459535933831
1,1,3,3.1606846587784347
1,1,4,4.158402408913563
1,2,1,1.6880814409274736
1,2,2,2.6794337083189212
1,2,3,3.673978160846043
1,2,4,4.672007960709197
1,3,1,2.19307934374929
1,3,2,3.1913827831924517
1,3,3,4.187369157593367
1,4,1,2.70491331574103
1,4,2,3.7032192680221683
1,4,3,4.7008103690999965
2,1,1,2.084167277884289
2,1,2,3.0825013072827936
2,1,3,4.076053886989926
2,1,4,5.072331789692458
2,2,1,2.5973290739720882
2,2,2,3.525127447491018
2,2,3,4.5969668845601666
2,2,4,5.586327979228912
2,3,1,3.1081823986112935
2,3,2,4.106370687525887
2,3,3,5.110921252171778
2,3,4,6.0995218940509925
2,4,1,3.6190002458874044
2,4,2,4.616036206929228
2,4,3,5.615763438096226
2,4,4,6.612957461226349
3,1,1,2.9921448831531476
3,1,2,3.9912903151346306
3,1,3,4.9891689264322
3,1,4,5.98621894124669
3,2,1,3.504839273191708
3,2,2,4.50638693702075
3,2,3,5.494834382168724
3,2,4,6.499777475800662
3,3,1,4.014997602115996
3,3,2,5.022230109287547
3,3,3,5.9744872227647
3,3,4,7.019113054475053
3,4,1,4.532337254193515
3,4,2,5.5280782402124515
3,4,3,6.539433074624436
3,4,4,7.528155475274402
4,1,2,4.9045710683282815
4,1,3,5.901895792085648
4,1,4,6.900311587908798
4,2,1,4.419917081139828
4,2,2,5.4181250284887525
4,2,3,6.416200592978902
4,2,4,7.4138872133537665
4,3,1,4.93292539256154
4,3,2,5.92924192890308
4,3,3,6.961363141271584
4,3,4,7.929822498991182
4,4,1,5.446703546980701
4,4,2,6.442446305962965
4,4,3,7.449633679478821
4,4,4,8.433023549199342
