0,1,2,function_value
1.0,1.0,1.0,1.0
1.0,2.0,1.0,1.0
1.0,2.0,2.0,1.6448195773673067
2.0,1.0,1.0,1.0
2.0,1.0,2.0,1.419583318809681
2.0,2.0,1.0,1.3067552683119021
2.0,2.0,2.0,2.868263770618909
2.0,2.0,3.0,4.213429300953312
2.0,3.0,2.0,3.227283402442684
2.0,3.0,3.0,4.846511632360752
3.0,2.0,2.0,4.137119333147235
3.0,2.0,3.0,5.10758739620093
3.0,2.0,4.0,6.119357194779466
3.0,3.0,2.0,4.849965633005638
3.0,3.0,3.0,5.714188262434357
3.0,3.0,4.0,7.2202831789619015
3.0,4.0,3.0,7.5324526767857005
3.0,4.0,4.0,7.9491606044853995
4.0,3.0,3.0,7.832680862693045
4.0,3.0,4.0,8.007429021322952
4.0,4.0,3.0,7.998815662849148
4.0,4.0,4.0,8.273450288179271
