0,1,2,function_value
1,1,1,1.14922930501301
1,1,2,2.139355053275634
1,1,3,3.128585564658543
1,1,4,4.119622960993537
1,2,1,1.667484167301273
1,2,2,2.6553086379037514
1,2,3,3.6447078622055455
1,2,4,4.635878353712941
1,3,1,2.1793278351094236
1,3,2,3.1706907751189344
1,3,3,4.160843814609968
1,4,1,2.694680431779736
1,4,2,3.6860374679825765
1,4,3,4.677001440307509
2,1,1,2.071371056768903
2,1,2,3.063112384174915
2,1,3,4.0517143784721865
2,1,4,5.041983654438911
2,2,1,2.5874315703535338
2,2,2,3.540953124462025
2,2,3,4.5721235737202415
2,2,4,5.558469316144172
2,3,1,3.102312087539809
2,3,2,4.094121991686807
2,3,3,5.088505953658969
2,3,4,6.074496640514183
2,4,1,3.6171269740817475
2,4,2,4.607861754796252
2,4,3,5.5999153134165836
2,4,4,6.590676839247355
3,1,1,2.9907430102411157
3,1,2,3.9825248560891615
3,1,3,4.97366386264216
3,1,4,5.964349999154008
3,2,1,3.506547958302351
3,2,2,4.50024121938524
3,2,3,5.48592683427802
3,2,4,6.480574038955491
3,3,1,4.021074286764287
3,3,2,5.017378180248838
3,3,3,5.9827400975124965
3,3,4,6.999851982660466
3,4,1,4.539213837895302
3,4,2,5.529276816297273
3,4,3,6.527450027032077
3,4,4,7.513735110019864
4,1,2,4.904566830605797
4,1,3,5.895426395431627
4,1,4,6.886801659427937
4,2,1,4.429502572578842
4,2,2,5.420788550850534
4,2,3,6.412024727869778
4,2,4,7.4030441822814135
4,3,1,4.945481004279278
4,3,2,5.935803174035056
4,3,3,6.944518570445722
4,3,4,7.9207751491261424
4,4,1,5.461813413164448
4,4,2,6.451848370597316
4,4,3,7.447702082623214
4,4,4,8.431237078475734
