0,1,2,function_value
1,1,1,1.506449366805424
1,1,2,2.543115823330415
1,1,3,3.579444425818115
1,1,4,4.647052745704031
1,2,1,2.0671165225194845
1,2,2,2.9927036197089603
1,2,3,4.034700999814363
1,2,4,5.119250626494673
1,3,1,2.4038660546064823
1,3,2,3.4694347312280036
1,3,3,4.505173426099055
1,4,1,2.8376546842397916
1,4,2,3.9193919017295538
1,4,3,4.978559416328899
2,1,1,2.331773419475372
2,1,2,3.2994098858308867
2,1,3,4.385325595258721
2,1,4,5.440977015520183
2,2,1,2.7487453021132944
2,2,2,3.357726015724742
2,2,3,4.92056100497362
2,2,4,5.924712431137626
2,3,1,3.2149572111835187
2,3,2,4.144921878234622
2,3,3,5.365348946355086
2,3,4,6.383914826634561
2,4,1,3.6383696324591277
2,4,2,4.675010134681428
2,4,3,5.790565872620179
2,4,4,6.854510294011968
3,1,1,3.014881874559316
3,1,2,4.102652765022202
3,1,3,5.177428432248715
3,1,4,6.2341773048882585
3,2,1,3.465510740320085
3,2,2,4.553139330532123
3,2,3,5.469291457901455
3,2,4,6.696473765849741
3,3,1,3.859443970614594
3,3,2,5.0479440558412545
3,3,3,5.917527329194948
3,3,4,7.2577420202437235
3,4,1,4.417940404706973
3,4,2,5.448383800432369
3,4,3,6.727158534850399
3,4,4,7.664828989516295
4,1,2,4.899964962781718
4,1,3,5.950604386304643
4,1,4,7.037304278827156
4,2,1,4.29202594271752
4,2,2,5.372304981710016
4,2,3,6.444492940403348
4,2,4,7.5065856504397726
4,3,1,4.747843805623719
4,3,2,5.780392927429519
4,3,3,7.328760813253875
4,3,4,7.97750731551516
4,4,1,5.225485855031912
4,4,2,6.249320152567576
4,4,3,7.5196722233802555
4,4,4,8.320952477989938
