0,1,2,function_value
1,1,1,1.137719801059187
1,1,2,2.1241328407248306
1,1,3,3.1101065709123077
1,1,4,4.097019994876417
1,2,1,1.6563172421876033
1,2,2,2.641628596825999
1,2,3,3.6276691258458302
1,2,4,4.614651635295995
1,3,1,2.1717186229088594
1,3,2,3.1588014078295523
1,3,3,4.145259502821632
1,4,1,2.6889048960351403
1,4,2,3.6759742556856723
1,4,3,4.662856152150459
2,1,1,2.0648387935180876
2,1,2,3.0520561958533476
2,1,3,4.037776239214958
2,1,4,5.024299178418112
2,2,1,2.582433464384377
2,2,2,3.549849975012805
2,2,3,4.557368656882284
2,2,4,5.542040176788501
2,3,1,3.099303861647194
2,3,2,4.087021622546801
2,3,3,5.075178920317151
2,3,4,6.05958374948782
2,4,1,3.6162261877775848
2,4,2,4.60298675517424
2,4,3,5.5904163229252255
2,4,4,6.577183832885692
3,1,1,2.9905755827106053
3,1,2,3.9778780266394
3,1,3,4.964825624461222
3,1,4,5.951567436927914
3,2,1,3.507996106264036
3,2,2,4.49594924945668
3,2,3,5.480989816007119
3,2,4,6.469222194715338
3,3,1,4.02476864496527
3,3,2,5.014384961235981
3,3,3,5.987750778189411
3,3,4,6.9883763334132105
3,4,1,4.543351843926899
3,4,2,5.52977113874217
3,4,3,6.520224371865044
3,4,4,7.50481041184403
4,1,2,4.904972933813018
4,1,3,5.891792253577001
4,1,4,6.878893610334541
4,2,1,4.435566644218622
4,2,2,5.422607307799267
4,2,3,6.40961190150852
4,2,4,7.396524463399876
4,3,1,4.9530648496278085
4,3,2,5.939618168991488
4,3,3,6.935473352386807
4,3,4,7.914910449768017
4,4,1,5.470754894973174
4,4,2,6.457160496569495
4,4,3,7.446465904289343
4,4,4,8.429872414497542
