0,1,2,function_value
1.0,1.0,1.0,1.5692217116901683
1.0,1.0,2.0,2.2254497809516622
1.0,1.0,3.0,2.6659764155574117
1.0,1.0,4.0,3.2400636476797646
1.0,2.0,1.0,2.3084932131255766
1.0,2.0,2.0,2.816037190886016
1.0,2.0,3.0,3.695066540255163
1.0,3.0,1.0,2.9477000853307342
1.0,3.0,2.0,4.0546139451505185
1.0,3.0,3.0,4.054713302474382
1.0,3.0,4.0,4.775013509639058
1.0,4.0,3.0,5.414114875670307
2.0,1.0,1.0,2.4462183061003446
2.0,1.0,2.0,3.1820880053830862
2.0,1.0,3.0,3.6905416688047237
2.0,2.0,1.0,3.064018256910241
2.0,2.0,2.0,3.698698237789357
2.0,2.0,3.0,4.214239432463869
2.0,2.0,4.0,4.63129119534456
2.0,3.0,1.0,3.5268302703697727
2.0,3.0,2.0,4.565730077349561
2.0,3.0,3.0,4.857384921710538
2.0,3.0,4.0,5.711868664007025
2.0,4.0,2.0,4.922761550450932
2.0,4.0,3.0,5.5789378737164546
2.0,4.0,4.0,5.901209048366453
3.0,1.0,1.0,2.8312710819980254
3.0,1.0,2.0,3.8744959941648074
3.0,1.0,3.0,4.547724366106517
3.0,1.0,4.0,5.049823378984131
3.0,2.0,1.0,3.4242712142595693
3.0,2.0,2.0,4.531086527815001
3.0,2.0,3.0,5.4401156402420305
3.0,2.0,4.0,5.767105627358956
3.0,3.0,1.0,4.859232962093039
3.0,3.0,2.0,5.466625509316309
3.0,3.0,3.0,6.165464633959394
3.0,3.0,4.0,6.760817796860123
3.0,4.0,1.0,5.00078335045255
3.0,4.0,2.0,6.210730123925678
3.0,4.0,3.0,6.883428080089741
3.0,4.0,4.0,6.946051584175127
4.0,1.0,1.0,3.1485585323898078
4.0,1.0,2.0,4.047605077737314
4.0,1.0,3.0,5.678318997237972
4.0,1.0,4.0,5.678403214793139
4.0,2.0,1.0,3.953581253686232
4.0,2.0,2.0,5.123036898036568
4.0,2.0,3.0,5.991087276838855
4.0,2.0,4.0,7.033299853853016
4.0,3.0,1.0,5.025370393547774
4.0,3.0,2.0,5.921908512532214
4.0,3.0,3.0,6.925379705185354
4.0,3.0,4.0,7.50655646190458
4.0,4.0,1.0,6.389023657730788
4.0,4.0,2.0,6.48894181065067
4.0,4.0,3.0,7.551374980171391
4.0,4.0,4.0,7.724355745177265
