0,1,2,function_value
1.0,1.0,1.0,1.5977681825031043
1.0,1.0,2.0,2.19835419408555
1.0,1.0,3.0,2.1983417447411187
1.0,1.0,4.0,2.1983354916104307
1.0,2.0,1.0,2.3921526336339993
1.0,2.0,2.0,2.7996291182879633
1.0,2.0,3.0,3.8404938448912675
1.0,3.0,1.0,2.9682652628353727
1.0,3.0,2.0,4.076400631691873
1.0,3.0,3.0,4.07641028109752
1.0,3.0,4.0,4.076410235552748
1.0,4.0,3.0,5.559693932558909
2.0,1.0,1.0,2.474092901893833
2.0,1.0,2.0,3.2128107037736093
2.0,1.0,3.0,3.7691672552870874
2.0,2.0,1.0,3.077629141562358
2.0,2.0,2.0,3.699243748732234
2.0,2.0,3.0,4.20758487779869
2.0,2.0,4.0,4.315153558244281
2.0,3.0,1.0,3.224099796525404
2.0,3.0,2.0,4.569332345957622
2.0,3.0,3.0,4.844840640327874
2.0,3.0,4.0,5.559718731850283
2.0,4.0,2.0,4.569334884169864
2.0,4.0,3.0,5.55969547148195
2.0,4.0,4.0,5.55969318306732
3.0,1.0,1.0,2.7723453896131893
3.0,1.0,2.0,3.8777963003724394
3.0,1.0,3.0,4.591361691949252
3.0,1.0,4.0,4.991125590337664
3.0,2.0,1.0,3.3879570062136004
3.0,2.0,2.0,4.531743931890884
3.0,2.0,3.0,5.44464572914376
3.0,2.0,4.0,5.7581690953988485
3.0,3.0,1.0,4.856838271001649
3.0,3.0,2.0,5.471212785537726
3.0,3.0,3.0,6.167155938268373
3.0,3.0,4.0,6.779149047656695
3.0,4.0,1.0,4.856840772781131
3.0,4.0,2.0,6.30360902679576
3.0,4.0,3.0,6.902485820690873
3.0,4.0,4.0,6.9174842628499595
4.0,1.0,1.0,2.772438159875326
4.0,1.0,2.0,3.877688761706367
4.0,1.0,3.0,5.9047178664891025
4.0,1.0,4.0,5.904725463143502
4.0,2.0,1.0,3.748739029611164
4.0,2.0,2.0,5.120727166902902
4.0,2.0,3.0,5.995023927112188
4.0,2.0,4.0,7.151113631018751
4.0,3.0,1.0,4.856824988578201
4.0,3.0,2.0,5.920545952403264
4.0,3.0,3.0,6.9282272410728725
4.0,3.0,4.0,7.518899061875173
4.0,4.0,1.0,6.535778533129344
4.0,4.0,2.0,6.535789999438797
4.0,4.0,3.0,7.5631145528301715
4.0,4.0,4.0,7.712103235405672
