0,1,2,function_value
1.0,1.0,1.0,1.5371605709564662
1.0,1.0,2.0,2.2374259219998205
1.0,1.0,3.0,2.9358509712598075
1.0,1.0,4.0,3.637299321820174
1.0,2.0,1.0,2.2570936680987805
1.0,2.0,2.0,2.9477747544411605
1.0,2.0,3.0,3.662535256850351
1.0,3.0,1.0,2.975285167659902
1.0,3.0,2.0,3.693997486244871
1.0,3.0,3.0,4.363990732982136
1.0,3.0,4.0,5.079732748060545
1.0,4.0,3.0,5.108445944953635
2.0,1.0,1.0,2.3373552936502993
2.0,1.0,2.0,3.0462552811052204
2.0,1.0,3.0,3.7283466650593517
2.0,2.0,1.0,3.0457439336509924
2.0,2.0,2.0,3.721986861312788
2.0,2.0,3.0,4.394039514161299
2.0,2.0,4.0,5.135777453454565
2.0,3.0,1.0,3.7583339643603484
2.0,3.0,2.0,4.483798911391457
2.0,3.0,3.0,5.099919470711485
2.0,3.0,4.0,5.868460451227886
2.0,4.0,2.0,5.182659761816092
2.0,4.0,3.0,5.88211032116591
2.0,4.0,4.0,6.572155653742113
3.0,1.0,1.0,3.084196450997295
3.0,1.0,2.0,3.8222686805910513
3.0,1.0,3.0,4.5200610333643665
3.0,1.0,4.0,5.218095578724208
3.0,2.0,1.0,3.77735434199173
3.0,2.0,2.0,4.532380878054265
3.0,2.0,3.0,5.344459596641413
3.0,2.0,4.0,5.930179861524433
3.0,3.0,1.0,4.565416842969542
3.0,3.0,2.0,5.360569688213937
3.0,3.0,3.0,6.111293542165667
3.0,3.0,4.0,6.678583931799627
3.0,4.0,1.0,5.268282262467747
3.0,4.0,2.0,5.990271473519816
3.0,4.0,3.0,6.719612980775158
3.0,4.0,4.0,7.31148707071567
4.0,1.0,1.0,3.8751031954944146
4.0,1.0,2.0,4.5818776921203845
4.0,1.0,3.0,5.319505444903561
4.0,1.0,4.0,6.003095957970036
4.0,2.0,1.0,4.583651812752869
4.0,2.0,2.0,5.248428267692731
4.0,2.0,3.0,6.01663050626135
4.0,2.0,4.0,6.751222944451343
4.0,3.0,1.0,5.333788586820002
4.0,3.0,2.0,6.012910810019624
4.0,3.0,3.0,6.856718960246042
4.0,3.0,4.0,7.461845900842213
4.0,4.0,1.0,6.067705775650177
4.0,4.0,2.0,6.748856879336928
4.0,4.0,3.0,7.484424045427211
4.0,4.0,4.0,8.036953924793808
