0,1,2,function_value
1.0,1.0,1.0,1.557082388674433
1.0,1.0,2.0,2.2201534332527393
1.0,1.0,3.0,2.7724808723190506
1.0,1.0,4.0,3.4123033226828077
1.0,2.0,1.0,2.2821423880228844
1.0,2.0,2.0,2.8339987657699566
1.0,2.0,3.0,3.6706892473901993
1.0,3.0,1.0,2.9475827088052875
1.0,3.0,2.0,3.9909993822231544
1.0,3.0,3.0,4.075210341009328
1.0,3.0,4.0,4.90474600631795
1.0,4.0,3.0,5.260651962934763
2.0,1.0,1.0,2.4275001142801504
2.0,1.0,2.0,3.1618491356084033
2.0,1.0,3.0,3.6859113710379545
2.0,2.0,1.0,3.055676015253302
2.0,2.0,2.0,3.698695551184074
2.0,2.0,3.0,4.22321038144872
2.0,2.0,4.0,4.779062290800736
2.0,3.0,1.0,3.6015856993767446
2.0,3.0,2.0,4.555145541615323
2.0,3.0,3.0,4.871066514966117
2.0,3.0,4.0,5.74799968509951
2.0,4.0,2.0,5.021471051253138
2.0,4.0,3.0,5.672975394421699
2.0,4.0,4.0,6.112022049710439
3.0,1.0,1.0,2.8587898379548613
3.0,1.0,2.0,3.8618073576977023
3.0,1.0,3.0,4.53053093265295
3.0,1.0,4.0,5.097010081397879
3.0,2.0,1.0,3.456374999918284
3.0,2.0,2.0,4.530662538449567
3.0,2.0,3.0,5.436321935407637
3.0,2.0,4.0,5.786587360966838
3.0,3.0,1.0,4.7615771831779625
3.0,3.0,2.0,5.462304265525961
3.0,3.0,3.0,6.163939390736895
3.0,3.0,4.0,6.748688090572175
3.0,4.0,1.0,5.102041352150913
3.0,4.0,2.0,6.15225000221933
3.0,4.0,3.0,6.867254669642776
3.0,4.0,4.0,6.974102834030446
4.0,1.0,1.0,3.360439768843528
4.0,1.0,2.0,4.182023061153902
4.0,1.0,3.0,5.540849538017117
4.0,1.0,4.0,5.785346168836885
4.0,2.0,1.0,4.079158176463194
4.0,2.0,2.0,5.126142240255219
4.0,2.0,3.0,5.989291655538159
4.0,2.0,4.0,6.96568583635206
4.0,3.0,1.0,5.122546661744921
4.0,3.0,2.0,5.923861826692573
4.0,3.0,3.0,6.922826351809012
4.0,3.0,4.0,7.498397265566664
4.0,4.0,1.0,6.209300897867637
4.0,4.0,2.0,6.530455197375549
4.0,4.0,3.0,7.54167775614798
4.0,4.0,4.0,7.737424358970055
