0,1,2,function_value
1.0,1.0,1.0,1.5315594614900503
1.0,1.0,2.0,2.2454280689777097
1.0,1.0,3.0,2.959171799722375
1.0,1.0,4.0,3.6732640614555745
1.0,2.0,1.0,2.2657965505381212
1.0,2.0,2.0,2.978330973329967
1.0,2.0,3.0,3.694276409499577
1.0,3.0,1.0,2.9998933928807285
1.0,3.0,2.0,3.7161124938633843
1.0,3.0,3.0,4.426079331605409
1.0,3.0,4.0,5.14219330244741
1.0,4.0,3.0,5.163663407210145
2.0,1.0,1.0,2.3204005678970954
2.0,1.0,2.0,3.03538056010419
2.0,1.0,3.0,3.7468453547738854
2.0,2.0,1.0,3.052951687063427
2.0,2.0,2.0,3.759121824104502
2.0,2.0,3.0,4.471619039879616
2.0,2.0,4.0,5.193406945399495
2.0,3.0,1.0,3.78639286740146
2.0,3.0,2.0,4.503107078907522
2.0,3.0,3.0,5.203507306023807
2.0,3.0,4.0,5.929312529325879
2.0,4.0,2.0,5.235166598976633
2.0,4.0,3.0,5.948932379450706
2.0,4.0,4.0,6.661524328501043
3.0,1.0,1.0,3.1020027719531376
3.0,1.0,2.0,3.8208647103327302
3.0,1.0,3.0,4.534391646160109
3.0,1.0,4.0,5.248155920242712
3.0,2.0,1.0,3.8322147586759683
3.0,2.0,2.0,4.549202081742952
3.0,2.0,3.0,5.289265556032677
3.0,2.0,4.0,5.981147172457419
3.0,3.0,1.0,4.575915398430941
3.0,3.0,2.0,5.308024519117459
3.0,3.0,3.0,6.0447862594845425
3.0,3.0,4.0,6.71843593737551
3.0,4.0,1.0,5.308110046230965
3.0,4.0,2.0,6.024580297573347
3.0,4.0,3.0,6.741723793330048
3.0,4.0,4.0,7.439931761252226
4.0,1.0,1.0,3.8896468579847014
4.0,1.0,2.0,4.604376660189508
4.0,1.0,3.0,5.323052074249927
4.0,1.0,4.0,6.034909951547303
4.0,2.0,1.0,4.622356512035973
4.0,2.0,2.0,5.326457049251651
4.0,2.0,3.0,6.052771677277468
4.0,2.0,4.0,6.772597403130606
4.0,3.0,1.0,5.360615602701669
4.0,3.0,2.0,6.069678696282911
4.0,3.0,3.0,6.812606177029134
4.0,3.0,4.0,7.504581313910791
4.0,4.0,1.0,6.096677453414181
4.0,4.0,2.0,6.807921718328996
4.0,4.0,3.0,7.525406994822436
4.0,4.0,4.0,8.213201829843031
