0,1,2,function_value
1.0,1.0,1.0,1.5956199658428656
1.0,1.0,2.0,2.2138490657987457
1.0,1.0,3.0,2.2138468971576097
1.0,1.0,4.0,2.2138454066361817
1.0,2.0,1.0,2.3848603729250706
1.0,2.0,2.0,2.7993006492900383
1.0,2.0,3.0,3.825152007602302
1.0,3.0,1.0,2.948849963870456
1.0,3.0,2.0,4.078752104505417
1.0,3.0,3.0,4.078736572390054
1.0,3.0,4.0,4.078733256625991
1.0,4.0,3.0,5.563697635065038
2.0,1.0,1.0,2.472800010013757
2.0,1.0,2.0,3.2113528944011382
2.0,1.0,3.0,3.7610472039670135
2.0,2.0,1.0,3.07685609172223
2.0,2.0,2.0,3.6991881207912525
2.0,2.0,3.0,4.207624833975374
2.0,2.0,4.0,4.3295424814459915
2.0,3.0,1.0,3.2461234695094787
2.0,3.0,2.0,4.570052830048616
2.0,3.0,3.0,4.845090364253495
2.0,3.0,4.0,5.5636381131802874
2.0,4.0,2.0,4.570051697644512
2.0,4.0,3.0,5.563689246834376
2.0,4.0,4.0,5.5636624642513555
3.0,1.0,1.0,2.7779626818051604
3.0,1.0,2.0,3.879023376190915
3.0,1.0,3.0,4.5889970344827145
3.0,1.0,4.0,4.9847842981730555
3.0,2.0,1.0,3.3892447628500944
3.0,2.0,2.0,4.531715419174286
3.0,2.0,3.0,5.444469535121598
3.0,2.0,4.0,5.757706920461899
3.0,3.0,1.0,4.863261228430217
3.0,3.0,2.0,5.471052527924002
3.0,3.0,3.0,6.167092317552829
3.0,3.0,4.0,6.778300072866859
3.0,4.0,1.0,4.863260579558431
3.0,4.0,2.0,6.299635685815619
3.0,4.0,3.0,6.901752107208704
3.0,4.0,4.0,6.9182977765401725
4.0,1.0,1.0,2.777907600231122
4.0,1.0,2.0,3.878805716538583
4.0,1.0,3.0,5.887575851966465
4.0,1.0,4.0,5.887576966460853
4.0,2.0,1.0,3.758126216957896
4.0,2.0,2.0,5.120817904795782
4.0,2.0,3.0,5.9948753439494125
4.0,2.0,4.0,7.146026501123907
4.0,3.0,1.0,4.863261422904497
4.0,3.0,2.0,5.920636278545914
4.0,3.0,3.0,6.928134337711736
4.0,3.0,4.0,7.518413766978702
4.0,4.0,1.0,6.533246735318317
4.0,4.0,2.0,6.533246129871869
4.0,4.0,3.0,7.562737097971561
4.0,4.0,4.0,7.712491389259083
