number,mean_noise
158,1.1399834224972347
159,1.1344142425504538
160,1.145114984254547
161,1.1468325107133401
162,1.1269224176173291
163,1.1537385040812114
164,1.145714472387325
165,1.1400593913118842
166,1.1296303105075396
167,1.1510945486060598
168,1.1233703734419542
169,1.1462284225583732
170,1.1328354959577553
171,1.1534621543565546
172,1.1423033225351136
173,1.1302136627740098
174,1.1307373875620808
175,1.134283347875554
176,1.1333934756628807
177,1.1384706694440458
178,1.1321377880503227
179,1.135146435455448
180,1.1357119424712299
181,1.135719367988444
182,1.144314641218759
183,1.1355140030078195
184,1.1309607859803867
185,1.1340117251726511
186,1.1495243267739437
187,1.1445408177617675
188,1.1177783765314921
189,1.1255097730165826
190,1.1331377636904485
191,1.1436823750290708
192,1.1363386870231014
193,1.133038053839016
194,1.1431930349108972
195,1.1468533663899185
196,1.1327791488152799
197,1.1413505737269771
198,1.1399447419984094
199,1.134360223083176
200,1.1463819417597982
201,1.1368138480552108
202,1.1428332492959432
203,1.1352769316390328
204,1.1078797028394018
205,1.1420448760971744
206,1.1533069266820297
207,1.151230750896185
208,1.125820119174015
209,1.1468286061454398
210,1.1332800284772004
211,1.1402614573498184
212,1.1327219756747084
213,1.1446559260298272
214,1.1324887262873093
215,1.1216285890919466
216,1.1410460091530845
217,1.141716978235854
218,1.1385969502879423
219,1.1303238150790647
220,1.1367515350344828
221,1.1346732133852344
222,1.135966951382839
223,1.1451873347459118
224,1.1444367989729165
225,1.1513929154769862
226,1.1526223500004447
227,1.1528457834411125
228,1.1347736802084578
229,1.1418914380870262
230,1.1513118865486118
231,1.1378535436750399
232,1.158230899169232
233,1.1456971408390755
234,1.1358671885382587
235,1.1256442288073873
236,1.150937106153362
237,1.1397190898233927
238,1.1507839836708604
239,1.1379102022534642
240,1.143563168366285
241,1.130512288723468
242,1.1355218566753384
243,1.1432571656939423
244,1.1375756180034775
245,1.1180157481880706
246,1.1451594365937499
247,1.1247515264419465
248,1.1391082020255137
249,1.1479277943551802
250,1.1383970647694093
251,1.1393778069960794
252,1.1287213907381288
253,1.1322417962335436
254,1.1449192078926647
255,1.1327102440019328
256,1.1351374804424699
257,1.1314510754518916
258,1.131214723684751
259,1.1321088536691972
260,1.1462514061238227
261,1.1304586091181485
262,1.1329878814082517
263,1.1270606930789744
264,1.1381582143622508
265,1.1362017798111614
266,1.1362695086284396
267,1.1391935745017063
268,1.133703547500268
269,1.1339081986813861
270,1.1459733029495014
271,1.1371160916494993
272,1.1526140912931044
273,1.1350359987442293
274,1.1458255730446905
275,1.1399801029745633
276,1.139045586072875
277,1.132079219835232
278,1.139436358947105
279,1.140150620689602
280,1.146809010292887
281,1.1431087645605902
282,1.142260511642756
283,1.136043613113796
284,1.1306308940292917
285,1.1400433868213526
286,1.1485311565447618
287,1.1393930936380419
288,1.1359138249280438
289,1.140357864611541
290,1.1368410764487582
291,1.1388183001569705
292,1.1337819902863635
293,1.1464145128604688
294,1.1305236137969
295,1.1303545408046753
296,1.14726435795358
297,1.1294168460448446
298,1.1523302596267917
299,1.127917869373914
