number,mean_noise
0,0.31955835566815893
1,0.31844390967919606
2,0.3248504178428395
3,0.3187445915991714
4,0.32029290485567435
5,0.3275395979874012
6,0.32937194013943377
7,0.31579358508694066
8,0.3158016234640266
9,0.31605129622225064
10,0.3157271017780884
11,0.3189876592915344
12,0.3220135031825737
13,0.314966331655248
14,0.31916508690429574
15,0.31941471094815554
16,0.323457392223496
17,0.32413249341829364
18,0.3204236885287637
19,0.3205255684112305
20,0.3173331722264433
21,0.32225167815876316
22,0.31678388611096614
23,0.31782769953987544
24,0.324695043411992
25,0.31673881050968494
26,0.30652516266048824
27,0.3213204244183784
28,0.3195281805617353
29,0.32506329514568333
30,0.31653684720133
31,0.3213084610478579
32,0.31913549144073305
33,0.3236022269582492
34,0.3154673877959591
35,0.326327459718718
36,0.3179485115257308
37,0.32398838006112907
38,0.3139690030082212
39,0.3169530643704826
40,0.3205204853849829
41,0.3218855168695166
42,0.3304601128280091
43,0.32644482102997974
44,0.32089630198060937
45,0.3203275553163845
46,0.3119512526867806
47,0.31814420943717775
48,0.31453727444409507
49,0.32067520809293176
50,0.31726888309076734
51,0.32585525503752444
52,0.32198201390323694
53,0.3230060774329054
54,0.3221412917589842
55,0.32641437979798743
56,0.32681097550137383
57,0.3262850547860902
58,0.3178570327631869
59,0.31794065958288276
60,0.31891703901570023
61,0.3230434688544135
62,0.31728745932930985
63,0.31996442373431866
64,0.3275741339901448
65,0.3224400299409862
66,0.3181920852448019
67,0.32145141083011025
68,0.31944576681260517
69,0.3237199952940988
70,0.3307266237159173
71,0.3169845254586315
72,0.32260436444037477
73,0.3168600407102706
74,0.31679495860122614
75,0.331205343301432
76,0.3281110799043096
77,0.32185897802410923
78,0.3213917774437461
79,0.31958756684659745
80,0.31505077695803024
81,0.3229585094635084
82,0.32875983173922857
83,0.3180217510613234
84,0.31804425438452966
85,0.3217481388899305
86,0.31612212604262135
87,0.3139963096756931
88,0.3195391645484428
89,0.31505904667372764
90,0.3063098026777815
91,0.3268261692971833
92,0.3069605647893579
93,0.3200477421669641
94,0.32473815192098265
95,0.3246037837401616
96,0.3216247546639416
97,0.32401855756453657
98,0.3196369830758816
99,0.3227720156358362
100,0.31055084538007205
101,0.3212809298040926
102,0.32355905609556723
103,0.320446845654381
104,0.3189350221646473
105,0.32112288118587584
106,0.3205742179346222
107,0.32866577328426244
108,0.3214833135890083
109,0.3206913159760923
110,0.32116601139238343
111,0.3216026120223688
112,0.32087013161432354
113,0.31399823001456406
114,0.32036888904914557
115,0.3191717458828847
116,0.31501421499922144
117,0.315728560596789
118,0.3242614858733762
119,0.31714845131011754
120,0.3165581265100451
121,0.32149025188028135
122,0.3161371461483753
123,0.3128566596908868
124,0.32709035356059424
125,0.32018376165537416
126,0.32002779810303345
127,0.32298993323681596
128,0.3238268391051539
129,0.3178237824325387
130,0.310004514399548
131,0.3206496066025841
132,0.33151591797956925
133,0.32498735250131805
134,0.31883202039139985
135,0.32294690359445033
136,0.3210436364440206
137,0.3219928638689251
138,0.3098097893719291
139,0.3112980674616325
140,0.31777361736145704
141,0.31768602906105076
142,0.31749693933449363
143,0.3161426599369481
144,0.32279573923841703
145,0.32127055336122656
146,0.3265328874725571
147,0.330923194526593
148,0.326121325609112
149,0.32520806536410446
150,0.32148862385795696
151,0.3210507939810603
152,0.3304089065674881
153,0.31654848000196895
154,0.32229654104068134
155,0.3290331841877085
156,0.3224240191388295
157,0.32056137626890935
158,0.3176659530526356
159,0.32095416812561794
160,0.323419081575627
161,0.31740038480078436
162,0.32594411009083263
163,0.31260516699163926
164,0.3235179486089469
165,0.3192660801875215
166,0.31213844510477834
167,0.3192103547099525
168,0.3124319286317433
169,0.3231031954046056
170,0.323157193319441
171,0.3249370193492131
172,0.31928296969644115
173,0.31853578221965806
174,0.3198959241193483
175,0.3255695918321591
176,0.3266062307409483
177,0.3219147828444768
178,0.3211545846659286
179,0.32749392490784845
180,0.3241094504281752
181,0.31862351813576767
182,0.3202148330596374
183,0.32404567080041186
184,0.3117194469272146
185,0.3237052435104822
186,0.3199163963656217
187,0.31523433779457016
188,0.3208144573154449
189,0.3222805627939538
190,0.32161712733475023
191,0.31858033851213197
192,0.31971891053795
193,0.31834251846007616
194,0.32874521710701093
195,0.3203354220502174
196,0.3241012755914739
197,0.316598260310882
198,0.3130311885335295
199,0.3227326775950922
200,0.32545189710733824
201,0.3241403260410676
202,0.32153509628034693
203,0.32004598143147334
204,0.3226250252371329
205,0.32252360186726203
206,0.3206239236430937
207,0.32258638551728747
208,0.3185448688885288
209,0.3164420529700495
210,0.327614188984456
211,0.3186378445524316
212,0.33042443521101383
213,0.31974843155579635
214,0.3180137512254328
215,0.31882397456423445
216,0.32374606782655896
217,0.3246238356064948
218,0.3173067358558176
219,0.30956403157052725
220,0.32624299657763206
221,0.3260548747029798
222,0.3258436078796909
223,0.3244816137297496
224,0.3203256619395562
225,0.31682647423495025
226,0.32012323988413993
227,0.31925266102205585
228,0.32701453612949155
229,0.32286596523476974
230,0.317588277061601
