number,mean_noise
0,0.3849021462819212
1,0.3972847488616174
2,0.571269241990075
3,0.28162117889407895
4,0.3565996743337209
5,0.4379867061158219
6,0.5917603570893045
7,0.43528712906012657
8,0.3383627642908508
9,0.20892634894997258
10,0.2752363077541596
11,0.41577560246801604
12,0.32276424969162504
13,0.42266233160520417
14,0.569835618090705
15,0.34907257463643787
16,0.40903407900352584
17,0.414602239942616
18,0.6397583429640995
19,0.5197631954390562
20,0.34219725290097763
21,0.42014822347660075
22,0.39076446553437577
23,0.5444086759060212
24,0.5013372000211708
25,0.5047217796390219
26,0.2855675166519978
27,0.45537692564602905
28,0.5165106724761698
29,0.4994711406519523
30,0.2922017058006734
31,0.38897537858467224
32,0.4577438235473779
33,0.40014196985879613
34,0.4613903278832611
35,0.34300421589366914
36,0.529449275169939
37,0.5762785723674592
38,0.4017698391275389
39,0.3824908587760401
40,0.4352552154398505
41,0.4067411029338716
42,0.37033720478955595
43,0.5517382169272053
44,0.46454005480229377
45,0.41595774464856683
46,0.27529510926320433
47,0.41148567686038
48,0.4717709962444946
49,0.3159443707201007
50,0.5486606652716745
51,0.3166231479770014
52,0.3609845888653347
53,0.3617034278527084
54,0.3134771984395854
55,0.2838015267953016
56,0.46975643108863674
57,0.41655383497066295
58,0.4627491463760584
59,0.36842363593008964
60,0.44501969518066686
61,0.36321142139008367
62,0.49478342148520243
63,0.41663991128031036
64,0.5615350507085533
65,0.40295785272894574
66,0.39735827643958666
67,0.27714973553917127
68,0.6145571669898615
69,0.26844120094420476
70,0.473316030704354
71,0.38328909360223334
72,0.5102064498704495
73,0.5507186917857134
74,0.37832815831831257
75,0.44548262446204495
76,0.43756982007485096
77,0.4283651284262936
78,0.40449809528495145
79,0.44891674735234904
80,0.5500802961147868
81,0.4738006544856891
82,0.4755773031315373
83,0.31272073126942035
84,0.3945524422144273
85,0.4494973373936069
86,0.2321027340534385
87,0.4011398610335035
88,0.4137730142365269
89,0.4153726229317652
90,0.39415989721846423
91,0.48116204976424587
92,0.43600186025247284
93,0.4988030461400023
94,0.3031657071349086
95,0.4105986374090239
96,0.3999999398456813
97,0.24878277761376685
98,0.36484057530128267
99,0.3278509374658672
100,0.39874305459372256
