0,1,2,function_value
1.0,1.0,1.0,1.8114457908318502
1.0,1.0,2.0,2.8423762953755194
1.0,1.0,3.0,3.5657218953492227
1.0,2.0,1.0,2.5718095637871645
1.0,2.0,2.0,3.088660530764703
1.0,2.0,3.0,3.749096871785369
1.0,2.0,4.0,4.15710426420146
1.0,3.0,1.0,2.650746813037488
1.0,3.0,2.0,3.5316668242162845
1.0,3.0,3.0,3.9619824108481074
1.0,4.0,1.0,2.9684631455790873
1.0,4.0,2.0,3.9841405971219452
1.0,4.0,3.0,4.0050221063936124
2.0,1.0,1.0,2.650656879282728
2.0,1.0,2.0,3.3679697435728384
2.0,1.0,3.0,4.1791879756203265
2.0,1.0,4.0,5.247037992666964
2.0,2.0,1.0,3.0342169540868156
2.0,2.0,2.0,4.07088650267533
2.0,2.0,3.0,5.064669790287048
2.0,2.0,4.0,6.53199760216217
2.0,3.0,1.0,3.1868953776404902
2.0,3.0,2.0,4.457929225078511
2.0,3.0,3.0,5.492375156330873
2.0,3.0,4.0,6.531995902504828
2.0,4.0,1.0,3.510334410470503
2.0,4.0,2.0,4.602437400639289
2.0,4.0,3.0,5.993123136138155
2.0,4.0,4.0,6.861404268756827
3.0,1.0,1.0,2.8027692212529547
3.0,1.0,2.0,4.316455746577992
3.0,1.0,3.0,5.366734041458503
3.0,1.0,4.0,5.876003932715392
3.0,2.0,1.0,3.238683522866198
3.0,2.0,2.0,4.793524008574022
3.0,2.0,3.0,5.888200935261387
3.0,2.0,4.0,6.53200003506095
3.0,3.0,1.0,3.49844738643599
3.0,3.0,2.0,5.128715037647345
3.0,3.0,3.0,6.373201849490005
3.0,3.0,4.0,7.151365051392268
3.0,4.0,1.0,3.51033447424782
3.0,4.0,2.0,5.398774308578763
3.0,4.0,3.0,6.767096000234732
3.0,4.0,4.0,7.151348517616803
4.0,1.0,2.0,4.540334566047246
4.0,1.0,3.0,5.366734202174224
4.0,1.0,4.0,6.390419150046061
4.0,2.0,1.0,3.238683696615728
4.0,2.0,2.0,5.444817506841112
4.0,2.0,3.0,6.487393304335945
4.0,2.0,4.0,7.151249557756895
4.0,3.0,1.0,4.1439878851536935
4.0,3.0,2.0,5.444817515765016
4.0,3.0,3.0,7.078933384158173
4.0,3.0,4.0,7.1512622377890915
4.0,4.0,1.0,4.143987899574119
4.0,4.0,2.0,5.723108402072951
4.0,4.0,3.0,7.151333118255686
4.0,4.0,4.0,7.151307221650449
