0,1,2,function_value
1.0,1.0,1.0,1.9593928205656315
1.0,1.0,2.0,3.0055300782060415
1.0,1.0,3.0,4.052180359495982
1.0,2.0,1.0,2.3564429540298715
1.0,2.0,2.0,3.39662736574578
1.0,2.0,3.0,4.444195885714275
1.0,2.0,4.0,5.490773837476109
1.0,3.0,1.0,2.746510963345212
1.0,3.0,2.0,3.7913237950719703
1.0,3.0,3.0,4.837677310252576
1.0,4.0,1.0,3.1396841035652647
1.0,4.0,2.0,4.185341254953412
1.0,4.0,3.0,5.2306787110421
2.0,1.0,1.0,2.6209023205163735
2.0,1.0,2.0,3.6585529481675674
2.0,1.0,3.0,4.710128291953152
2.0,1.0,4.0,5.757649847663965
2.0,2.0,1.0,3.01390815909598
2.0,2.0,2.0,4.060504007238929
2.0,2.0,3.0,5.104158651323987
2.0,2.0,4.0,6.151111866025727
2.0,3.0,1.0,3.404184656540913
2.0,3.0,2.0,4.45280126147086
2.0,3.0,3.0,5.497785469273053
2.0,3.0,4.0,6.543410289409673
2.0,4.0,1.0,3.799320149037625
2.0,4.0,2.0,4.844315466637492
2.0,4.0,3.0,5.891177661928718
2.0,4.0,4.0,6.936467429438289
3.0,1.0,1.0,3.2799514815265907
3.0,1.0,2.0,4.325977635322992
3.0,1.0,3.0,5.371716740262664
3.0,1.0,4.0,6.41719857896438
3.0,2.0,1.0,3.6713311734477396
3.0,2.0,2.0,4.72300631044691
3.0,2.0,3.0,5.770347610230333
3.0,2.0,4.0,6.809723824267876
3.0,3.0,1.0,4.062283256522606
3.0,3.0,2.0,5.113850124060611
3.0,3.0,3.0,6.1903378024519675
3.0,3.0,4.0,7.20410833578072
3.0,4.0,1.0,4.458311567621375
3.0,4.0,2.0,5.50365760201652
3.0,4.0,3.0,6.556801454503839
3.0,4.0,4.0,7.594122756021327
4.0,1.0,2.0,4.985618106050954
4.0,1.0,3.0,6.0312326003807035
4.0,1.0,4.0,7.077034261206838
4.0,2.0,1.0,4.332779010776279
4.0,2.0,2.0,5.378842282810556
4.0,2.0,3.0,6.424477533809097
4.0,2.0,4.0,7.46988039263891
4.0,3.0,1.0,4.725782278343281
4.0,3.0,2.0,5.7702185966709925
4.0,3.0,3.0,6.821353597614516
4.0,3.0,4.0,7.857546259197651
4.0,4.0,1.0,5.118570690671634
4.0,4.0,2.0,6.163000246861236
4.0,4.0,3.0,7.210912237656693
4.0,4.0,4.0,8.0
