0,1,2,function_value
1.0,1.0,1.0,1.964442658285653
1.0,1.0,2.0,3.000516855393574
1.0,1.0,3.0,4.03827692403828
1.0,2.0,1.0,2.371021608733064
1.0,2.0,2.0,3.3840118971726856
1.0,2.0,3.0,4.4251928347943
1.0,2.0,4.0,5.462656135667728
1.0,3.0,1.0,2.7505815093734927
1.0,3.0,2.0,3.7812950857494285
1.0,3.0,3.0,4.81781543543611
1.0,4.0,1.0,3.1420715686962097
1.0,4.0,2.0,4.1759578405655144
1.0,4.0,3.0,5.2085706543388115
2.0,1.0,1.0,2.627846095231219
2.0,1.0,2.0,3.6329932349596863
2.0,1.0,3.0,4.687720074972885
2.0,1.0,4.0,5.728748677437931
2.0,2.0,1.0,3.018674937240665
2.0,2.0,2.0,4.057505651792015
2.0,2.0,3.0,5.083852230783916
2.0,2.0,4.0,6.121413422506927
2.0,3.0,1.0,3.3990274995952148
2.0,3.0,2.0,4.446376350128416
2.0,3.0,3.0,5.477553591569749
2.0,3.0,4.0,6.509371556753472
2.0,4.0,1.0,3.7979802455896206
2.0,4.0,2.0,4.829398044633116
2.0,4.0,3.0,5.868244961189864
2.0,4.0,4.0,6.9003402325822
3.0,1.0,1.0,3.2815689769967946
3.0,1.0,2.0,4.317156671255518
3.0,1.0,3.0,5.351346121617315
3.0,1.0,4.0,6.384341590287663
3.0,2.0,1.0,3.6659243243271877
3.0,2.0,2.0,4.7235205981966475
3.0,2.0,3.0,5.7648807603327485
3.0,2.0,4.0,6.773388522182682
3.0,3.0,1.0,4.04863892005903
3.0,3.0,2.0,5.108286925742944
3.0,3.0,3.0,6.233338041958352
3.0,3.0,4.0,7.170866175640415
3.0,4.0,1.0,4.451308212268208
3.0,4.0,2.0,5.48489285992786
3.0,4.0,3.0,6.548665480838755
3.0,4.0,4.0,7.549355080742195
4.0,1.0,2.0,4.972849773614114
4.0,1.0,3.0,6.0065840530835635
4.0,1.0,4.0,7.041013339127686
4.0,2.0,1.0,4.329003645952638
4.0,2.0,2.0,5.364541277872103
4.0,2.0,3.0,6.398490390301223
4.0,2.0,4.0,7.4312843957652035
4.0,3.0,1.0,4.719788495776344
4.0,3.0,2.0,5.749078373069749
4.0,3.0,3.0,6.805589490308815
4.0,3.0,4.0,7.802591268515266
4.0,4.0,1.0,5.109703263650987
4.0,4.0,2.0,6.138973990355423
4.0,4.0,3.0,7.183407230403096
4.0,4.0,4.0,8.0
