0,1,2,function_value
1.0,1.0,1.0,1.8264460353164538
1.0,1.0,2.0,2.8617854375173724
1.0,1.0,3.0,3.9033571757986225
1.0,2.0,1.0,2.531073572766526
1.0,2.0,2.0,3.1224600499294333
1.0,2.0,3.0,4.0639331700166546
1.0,2.0,4.0,5.269117711454114
1.0,3.0,1.0,2.6433145001773455
1.0,3.0,2.0,3.5681144144844046
1.0,3.0,3.0,4.512733023741385
1.0,4.0,1.0,2.9903171492355414
1.0,4.0,2.0,4.010636391471647
1.0,4.0,3.0,4.880579240893657
2.0,1.0,1.0,2.6325554017193005
2.0,1.0,2.0,3.3812571987391933
2.0,1.0,3.0,4.3211873778642556
2.0,1.0,4.0,5.590636072849278
2.0,2.0,1.0,3.0226555769234493
2.0,2.0,2.0,4.068523080694271
2.0,2.0,3.0,5.0550497000694925
2.0,2.0,4.0,6.212338377184201
2.0,3.0,1.0,3.1991396973400006
2.0,3.0,2.0,4.454648880900478
2.0,3.0,3.0,5.480955556559893
2.0,3.0,4.0,6.316014162839382
2.0,4.0,1.0,3.615987532652475
2.0,4.0,2.0,4.620055153872582
2.0,4.0,3.0,5.885668733492541
2.0,4.0,4.0,6.70948436589699
3.0,1.0,1.0,3.0637681776761183
3.0,1.0,2.0,4.2908026886092125
3.0,1.0,3.0,5.309707749240615
3.0,1.0,4.0,6.182989514542214
3.0,2.0,1.0,3.337191042539214
3.0,2.0,2.0,4.786120581059958
3.0,2.0,3.0,5.876549863797182
3.0,2.0,4.0,6.52645563838164
3.0,3.0,1.0,3.5840887653517868
3.0,3.0,2.0,5.1256565923081645
3.0,3.0,3.0,6.368797619000298
3.0,3.0,4.0,7.182393715044039
3.0,4.0,1.0,4.022793588162089
3.0,4.0,2.0,5.381780345957893
3.0,4.0,3.0,6.739803121008877
3.0,4.0,4.0,7.183032017902156
4.0,1.0,2.0,4.798836131488383
4.0,1.0,3.0,5.793558165966631
4.0,1.0,4.0,6.853926642479325
4.0,2.0,1.0,4.084057456691203
4.0,2.0,2.0,5.315177615120032
4.0,2.0,3.0,6.356611816974507
4.0,2.0,4.0,7.184030240703459
4.0,3.0,1.0,4.504803429926551
4.0,3.0,2.0,5.460987035410591
4.0,3.0,3.0,7.025978738358753
4.0,3.0,4.0,7.183984302223118
4.0,4.0,1.0,4.798749721015067
4.0,4.0,2.0,5.7931811495270935
4.0,4.0,3.0,7.184062038361204
4.0,4.0,4.0,7.183735208839465
