0,1,2,function_value
1,1,1,1.8088781084559173
1,1,2,2.914097457168593
1,1,3,4.038297240814302
1,2,1,2.25485480836108
1,2,2,3.3247987569245283
1,2,3,4.445521408164509
1,2,4,5.567153132637877
1,3,1,2.637365197851239
1,3,2,3.7453039720819534
1,3,3,4.860453188712104
1,4,1,3.0474010672069176
1,4,2,4.161853399014939
1,4,3,5.2754319865193615
2,1,1,2.501946232608252
2,1,2,3.572556036305355
2,1,3,4.704532119733426
2,1,4,5.830588451162851
2,2,1,2.9216565138645327
2,2,2,4.040466452557484
2,2,3,5.121707208592049
2,2,4,6.24610376734315
2,3,1,3.304369370351128
2,3,2,4.444901152985508
2,3,3,5.541495686417598
2,3,4,6.656556210132501
2,4,1,3.7252419104000563
2,4,2,4.827083158792945
2,4,3,5.953616100762228
2,4,4,7.069635486039295
3,1,1,3.1605078317797752
3,1,2,4.280154541420232
3,1,3,5.394046819236842
3,1,4,6.508007241520105
3,2,1,3.5619747896220466
3,2,2,4.712227527769051
3,2,3,5.829909282245584
3,2,4,6.9102553793969195
3,3,1,3.9543313848807315
3,3,2,5.114303374746386
3,3,3,6.296526749613192
3,3,4,7.34449282406148
3,4,1,4.396543755798908
3,4,2,5.506645188548745
3,4,3,6.662940374779004
3,4,4,7.743449461891251
4,1,2,4.954964475356472
4,1,3,6.066352719940262
4,1,4,7.1846103250072115
4,2,1,4.253041664456308
4,2,2,5.370801831674552
4,2,3,6.4830501545409085
4,2,4,7.5954544113620415
4,3,1,4.664793020576736
4,3,2,5.7706312547501675
4,3,3,6.910207254312622
4,3,4,7.997409753944272
4,4,1,5.077671913967691
4,4,2,6.187226603085713
4,4,3,7.302281709742229
4,4,4,8.391654469267493
