0,1,2,function_value
1.0,1.0,1.0,1.8924372022336025
1.0,1.0,2.0,2.9507990183147528
1.0,1.0,3.0,4.014499837249297
1.0,2.0,1.0,2.331264383842837
1.0,2.0,2.0,3.366650844303751
1.0,2.0,3.0,4.43346779534461
1.0,3.0,1.0,2.737193630280966
1.0,3.0,2.0,3.787797695993846
1.0,3.0,3.0,4.856009396997869
1.0,4.0,1.0,3.157225316454633
1.0,4.0,2.0,4.21718628821419
1.0,4.0,3.0,5.278892729565034
2.0,1.0,1.0,2.595801073128185
2.0,1.0,2.0,3.637149432491238
2.0,1.0,3.0,4.712968642425111
2.0,1.0,4.0,5.776980148266479
2.0,2.0,1.0,3.0194147800185007
2.0,2.0,2.0,4.0940588498780635
2.0,2.0,3.0,5.135649028845829
2.0,2.0,4.0,6.199173727137209
2.0,3.0,1.0,3.4322679125923643
2.0,3.0,2.0,4.505041278829837
2.0,3.0,3.0,5.568833967486223
2.0,3.0,4.0,6.619995803399098
2.0,4.0,1.0,3.8582032905521912
2.0,4.0,2.0,4.915221934277943
2.0,4.0,3.0,5.977791553778515
2.0,4.0,4.0,7.039927740373701
3.0,1.0,1.0,3.2961865937181294
3.0,1.0,2.0,4.352837434232301
3.0,1.0,3.0,5.4153287648809085
3.0,1.0,4.0,6.4795212786553
3.0,2.0,1.0,3.712993498334017
3.0,2.0,2.0,4.7988053954552345
3.0,2.0,3.0,5.845279339301477
3.0,2.0,4.0,6.900335575031334
3.0,3.0,1.0,4.123899443415525
3.0,3.0,2.0,5.218753532271721
3.0,3.0,3.0,6.296744934906303
3.0,3.0,4.0,7.3236028724337245
3.0,4.0,1.0,4.5581868490500455
3.0,4.0,2.0,5.6178287043978
3.0,4.0,3.0,6.69498259519713
3.0,4.0,4.0,7.740232545640825
4.0,1.0,2.0,5.058983867607352
4.0,1.0,3.0,6.120389318783561
4.0,1.0,4.0,7.1813598622416865
4.0,2.0,1.0,4.419366331920704
4.0,2.0,2.0,5.480242536176769
4.0,2.0,3.0,6.541394092903967
4.0,2.0,4.0,7.60254989682653
4.0,3.0,1.0,4.840308124460037
4.0,3.0,2.0,5.897259156300945
4.0,3.0,3.0,6.970024214113294
4.0,3.0,4.0,8.019313223669378
4.0,4.0,1.0,5.261477193905531
4.0,4.0,2.0,6.3176408981428205
4.0,4.0,3.0,7.381690147156847
4.0,4.0,4.0,8.431096997521397
