0,1,2,function_value
1.0,1.0,1.0,1.8942301126256615
1.0,1.0,2.0,2.957251346782327
1.0,1.0,3.0,4.020707776382445
1.0,2.0,1.0,2.3192771089836386
1.0,2.0,2.0,3.379912197710417
1.0,2.0,3.0,4.44405321589645
1.0,3.0,1.0,2.7412058696870014
1.0,3.0,2.0,3.8031764457381736
1.0,3.0,3.0,4.867310655904707
1.0,4.0,1.0,3.164464214360183
1.0,4.0,2.0,4.2275321848914915
1.0,4.0,3.0,5.292172495291998
2.0,1.0,1.0,2.5991364661482868
2.0,1.0,2.0,3.6604483618919077
2.0,1.0,3.0,4.724904659525492
2.0,1.0,4.0,5.787709012434753
2.0,2.0,1.0,3.0227714997718738
2.0,2.0,2.0,4.0867502620351255
2.0,2.0,3.0,5.148475288557094
2.0,2.0,4.0,6.211919413177899
2.0,3.0,1.0,3.4449728752245306
2.0,3.0,2.0,4.509669619845225
2.0,3.0,3.0,5.573051151067485
2.0,3.0,4.0,6.635135301583833
2.0,4.0,1.0,3.8690026523332817
2.0,4.0,2.0,4.931506071746413
2.0,4.0,3.0,5.994633096084659
2.0,4.0,4.0,7.058536008169821
3.0,1.0,1.0,3.303808843496557
3.0,1.0,2.0,4.366603773756867
3.0,1.0,3.0,5.42968719270552
3.0,1.0,4.0,6.493517921692347
3.0,2.0,1.0,3.72662616606938
3.0,2.0,2.0,4.792067041512802
3.0,2.0,3.0,5.8542514634274845
3.0,2.0,4.0,6.916375216312301
3.0,3.0,1.0,4.148972638511856
3.0,3.0,2.0,5.215101784543701
3.0,3.0,3.0,6.278838124988336
3.0,3.0,4.0,7.339935889795534
3.0,4.0,1.0,4.57359503839017
3.0,4.0,2.0,5.636298112784509
3.0,4.0,3.0,6.701507997089583
3.0,4.0,4.0,7.762849560291457
4.0,1.0,2.0,5.071584100339344
4.0,1.0,3.0,6.134185363512463
4.0,1.0,4.0,7.199621051205784
4.0,2.0,1.0,4.431614466728416
4.0,2.0,2.0,5.494906852720811
4.0,2.0,3.0,6.558228740929914
4.0,2.0,4.0,7.621308274458459
4.0,3.0,1.0,4.854909955473168
4.0,3.0,2.0,5.917696393209562
4.0,3.0,3.0,6.982291062899756
4.0,3.0,4.0,8.044194003998145
4.0,4.0,1.0,5.277636397013765
4.0,4.0,2.0,6.340605036833141
4.0,4.0,3.0,7.404441467159454
4.0,4.0,4.0,8.466386668782311
