0,1,2,function_value
1.0,1.0,1.0,1.8748309565427794
1.0,1.0,2.0,2.8244910633636633
1.0,1.0,3.0,3.6313573908933696
1.0,2.0,1.0,2.6558474023917156
1.0,2.0,2.0,3.1117133150510505
1.0,2.0,3.0,3.6719503813895304
1.0,3.0,1.0,2.8224239248240055
1.0,3.0,2.0,3.3102885116482312
1.0,3.0,3.0,4.23186996249999
1.0,4.0,1.0,2.8865598913826083
1.0,4.0,2.0,3.588492086851818
1.0,4.0,3.0,4.615621268116763
2.0,1.0,1.0,2.6172670524141166
2.0,1.0,2.0,3.4484862167134236
2.0,1.0,3.0,4.429118078970744
2.0,1.0,4.0,5.092492820439856
2.0,2.0,1.0,3.0559785290629446
2.0,2.0,2.0,4.129727458586574
2.0,2.0,3.0,5.097437648331246
2.0,2.0,4.0,6.024781259425335
2.0,3.0,1.0,3.3131595619055627
2.0,3.0,2.0,4.519993860300581
2.0,3.0,3.0,5.65141069716378
2.0,3.0,4.0,6.237787905475116
2.0,4.0,1.0,3.3874143846334066
2.0,4.0,2.0,4.57743083984128
2.0,4.0,3.0,5.664222080847146
2.0,4.0,4.0,6.237768866069694
3.0,1.0,1.0,3.1279396775465504
3.0,1.0,2.0,4.173916099960269
3.0,1.0,3.0,5.1342165724978415
3.0,1.0,4.0,6.15144465115706
3.0,2.0,1.0,3.4118567299415625
3.0,2.0,2.0,4.881003066787239
3.0,2.0,3.0,5.873129599575807
3.0,2.0,4.0,6.77526615583797
3.0,3.0,1.0,3.573962083337524
3.0,3.0,2.0,5.257312291446779
3.0,3.0,3.0,6.348402171664788
3.0,3.0,4.0,7.343999977221702
3.0,4.0,1.0,3.8932158595948083
3.0,4.0,2.0,5.499099813107395
3.0,4.0,3.0,6.792792367819894
3.0,4.0,4.0,7.5517854576527546
4.0,1.0,2.0,4.647659162320714
4.0,1.0,3.0,5.983698137888137
4.0,1.0,4.0,6.923759547937755
4.0,2.0,1.0,4.017681545390994
4.0,2.0,2.0,5.267353755266481
4.0,2.0,3.0,6.468249531904384
4.0,2.0,4.0,7.442059224723326
4.0,3.0,1.0,4.277811616731374
4.0,3.0,2.0,5.511151434623254
4.0,3.0,3.0,7.064467221859314
4.0,3.0,4.0,7.825270804629566
4.0,4.0,1.0,4.521720543324689
4.0,4.0,2.0,5.722614629070055
4.0,4.0,3.0,7.3257002823115585
4.0,4.0,4.0,8.086459956704934
