0,1,2,function_value
1.0,1.0,1.0,1.867698523606758
1.0,1.0,2.0,2.8357730680888813
1.0,1.0,3.0,3.8596481633168076
1.0,2.0,1.0,2.602083072841804
1.0,2.0,2.0,3.135304361771194
1.0,2.0,3.0,4.060908482379446
1.0,3.0,1.0,2.735264554870718
1.0,3.0,2.0,3.394012809796117
1.0,3.0,3.0,4.533887357757434
1.0,4.0,1.0,2.942733327607245
1.0,4.0,2.0,3.906513909579998
1.0,4.0,3.0,5.00256533192462
2.0,1.0,1.0,2.6030160543595775
2.0,1.0,2.0,3.45711347844385
2.0,1.0,3.0,4.496911401575824
2.0,1.0,4.0,5.582693991704736
2.0,2.0,1.0,3.0447693133950184
2.0,2.0,2.0,4.127257216707576
2.0,2.0,3.0,5.091668238514473
2.0,2.0,4.0,6.067522241727734
2.0,3.0,1.0,3.3091272176394355
2.0,3.0,2.0,4.516970894300069
2.0,3.0,3.0,5.6364550024878834
2.0,3.0,4.0,6.421854173580678
2.0,4.0,1.0,3.5873753139097477
2.0,4.0,2.0,4.62113673564431
2.0,4.0,3.0,5.706798209783812
2.0,4.0,4.0,6.619965848356359
3.0,1.0,1.0,3.1930515243155773
3.0,1.0,2.0,4.19661078183182
3.0,1.0,3.0,5.20881650042744
3.0,1.0,4.0,6.368263180979916
3.0,2.0,1.0,3.4663941972726
3.0,2.0,2.0,4.875043124992403
3.0,2.0,3.0,5.868140662516825
3.0,2.0,4.0,6.7806481770620906
3.0,3.0,1.0,3.653320429609575
3.0,3.0,2.0,5.254173152527492
3.0,3.0,3.0,6.346006920838678
3.0,3.0,4.0,7.314954164212637
3.0,4.0,1.0,4.175250029115172
3.0,4.0,2.0,5.487336809864326
3.0,4.0,3.0,6.776650592241913
3.0,4.0,4.0,7.5498457569617115
4.0,1.0,2.0,4.933960311288332
4.0,1.0,3.0,6.040224604358397
4.0,1.0,4.0,7.0871209695223865
4.0,2.0,1.0,4.25751407403092
4.0,2.0,2.0,5.333595594291557
4.0,2.0,3.0,6.4529459899414165
4.0,2.0,4.0,7.473825469396584
4.0,3.0,1.0,4.590802647509687
4.0,3.0,2.0,5.590744478531199
4.0,3.0,3.0,7.041318427012269
4.0,3.0,4.0,7.834145999738167
4.0,4.0,1.0,4.952172296409035
4.0,4.0,2.0,5.881792551128783
4.0,4.0,3.0,7.311820247971989
4.0,4.0,4.0,8.108271128938606
