0,1,2,function_value
1.0,1.0,1.0,1.8704970199272442
1.0,1.0,2.0,2.827968537715108
1.0,1.0,3.0,3.787101280712265
1.0,2.0,1.0,2.6298423508344344
1.0,2.0,2.0,3.1206029002709195
1.0,2.0,3.0,3.9126368306034878
1.0,3.0,1.0,2.7690540217920363
1.0,3.0,2.0,3.347310066467205
1.0,3.0,3.0,4.418930409273914
1.0,4.0,1.0,2.90329681441193
1.0,4.0,2.0,3.7996425870921704
1.0,4.0,3.0,4.899886286111653
2.0,1.0,1.0,2.6098932729429127
2.0,1.0,2.0,3.4519334588629396
2.0,1.0,3.0,4.461660785987695
2.0,1.0,4.0,5.466412900453871
2.0,2.0,1.0,3.0503802256370434
2.0,2.0,2.0,4.128524266035586
2.0,2.0,3.0,5.093963620209925
2.0,2.0,4.0,6.040596101769543
2.0,3.0,1.0,3.3097105106647886
2.0,3.0,2.0,4.518466261103332
2.0,3.0,3.0,5.64388924880951
2.0,3.0,4.0,6.384074855642952
2.0,4.0,1.0,3.515666051802851
2.0,4.0,2.0,4.593769681068114
2.0,4.0,3.0,5.678653448250534
2.0,4.0,4.0,6.441477725011907
3.0,1.0,1.0,3.1711590701357437
3.0,1.0,2.0,4.184278577663308
3.0,1.0,3.0,5.172245814757424
3.0,1.0,4.0,6.321217876507654
3.0,2.0,1.0,3.438004239977707
3.0,2.0,2.0,4.878241822274553
3.0,2.0,3.0,5.87068532432622
3.0,2.0,4.0,6.772750937048327
3.0,3.0,1.0,3.6102185816305488
3.0,3.0,2.0,5.255811663127879
3.0,3.0,3.0,6.347260016648503
3.0,3.0,4.0,7.327954206095108
3.0,4.0,1.0,4.065778643716805
3.0,4.0,2.0,5.4912146004351685
3.0,4.0,3.0,6.7848640395798006
3.0,4.0,4.0,7.54608753795329
4.0,1.0,2.0,4.881918338377849
4.0,1.0,3.0,6.027767855984975
4.0,1.0,4.0,7.057675518652115
4.0,2.0,1.0,4.208439464223919
4.0,2.0,2.0,5.308891284417173
4.0,2.0,3.0,6.457232032170519
4.0,2.0,4.0,7.457242091265357
4.0,3.0,1.0,4.508027960742886
4.0,3.0,2.0,5.550352606346136
4.0,3.0,3.0,7.053228491075576
4.0,3.0,4.0,7.827283520411947
4.0,4.0,1.0,4.84456195524354
4.0,4.0,2.0,5.804988099263613
4.0,4.0,3.0,7.318099381761584
4.0,4.0,4.0,8.094526695511586
