0,1,2,function_value
1.0,1.0,1.0,1.8938350150186032
1.0,1.0,2.0,2.95418095806754
1.0,1.0,3.0,4.017170147061504
1.0,2.0,1.0,2.3252032351842833
1.0,2.0,2.0,3.3737333494155086
1.0,2.0,3.0,4.43837352787444
1.0,3.0,1.0,2.7397220323093756
1.0,3.0,2.0,3.7960826292409724
1.0,3.0,3.0,4.86142566275615
1.0,4.0,1.0,3.1614793475257748
1.0,4.0,2.0,4.222629430261932
1.0,4.0,3.0,5.284620504487074
2.0,1.0,1.0,2.597795139692771
2.0,1.0,2.0,3.6489322046397517
2.0,1.0,3.0,4.718645994449259
2.0,1.0,4.0,5.781904859419896
2.0,2.0,1.0,3.0214163065883697
2.0,2.0,2.0,4.090511206286111
2.0,2.0,3.0,5.141505372073633
2.0,2.0,4.0,6.204735460001547
2.0,3.0,1.0,3.43938073202204
2.0,3.0,2.0,4.506727952116202
2.0,3.0,3.0,5.570135783135804
2.0,3.0,4.0,6.626880211588193
2.0,4.0,1.0,3.8642731471129332
2.0,4.0,2.0,4.923885577256834
2.0,4.0,3.0,5.986353436256291
2.0,4.0,4.0,7.048596140147198
3.0,1.0,1.0,3.300290651865462
3.0,1.0,2.0,4.3597323183761
3.0,1.0,3.0,5.422132662585467
3.0,1.0,4.0,6.485451596606148
3.0,2.0,1.0,3.720376734121668
3.0,2.0,2.0,4.795029709648952
3.0,2.0,3.0,5.848923022160284
3.0,2.0,4.0,6.907576561373228
3.0,3.0,1.0,4.137531553014668
3.0,3.0,2.0,5.2165844195226025
3.0,3.0,3.0,6.2890168910092275
3.0,3.0,4.0,7.330844458443681
3.0,4.0,1.0,4.566482075761612
3.0,4.0,2.0,5.627325098462998
3.0,4.0,3.0,6.6974127434171375
3.0,4.0,4.0,7.750953933469566
4.0,1.0,2.0,5.065168343256607
4.0,1.0,3.0,6.127036837536928
4.0,1.0,4.0,7.188692427775473
4.0,2.0,1.0,4.425941276816866
4.0,2.0,2.0,5.487518640743553
4.0,2.0,3.0,6.549223324868535
4.0,2.0,4.0,7.610998504719741
4.0,3.0,1.0,4.848104575236681
4.0,3.0,2.0,5.907722284426377
4.0,3.0,3.0,6.975161366294052
4.0,3.0,4.0,8.030996068976261
4.0,4.0,1.0,5.270512636780433
4.0,4.0,2.0,6.329694960485315
4.0,4.0,3.0,7.3925206052282455
4.0,4.0,4.0,8.448355178917879
