0,1,2,function_value
1.0,1.0,1.0,1.877990430494084
1.0,1.0,2.0,2.8260869564154483
1.0,1.0,3.0,3.499999999921351
1.0,2.0,1.0,2.6666666666986982
1.0,2.0,2.0,3.1107784432367094
1.0,2.0,3.0,3.529411766659338
1.0,3.0,1.0,2.8532110085896445
1.0,3.0,2.0,3.3000000006007753
1.0,3.0,3.0,4.0689655306505585
1.0,4.0,1.0,3.0000008402396254
1.0,4.0,2.0,3.384615396621374
1.0,4.0,3.0,4.068965511615493
2.0,1.0,1.0,2.6217765040803056
2.0,1.0,2.0,3.448024947973515
2.0,1.0,3.0,4.421052631400057
2.0,1.0,4.0,4.428571432276749
2.0,2.0,1.0,3.0587515298252526
2.0,2.0,2.0,4.130304428048513
2.0,2.0,3.0,5.0997375329001216
2.0,2.0,4.0,6.066665924757726
2.0,3.0,1.0,3.3151033867646316
2.0,3.0,2.0,4.520717867500948
2.0,3.0,3.0,5.654867245831561
2.0,3.0,4.0,6.130774058861688
2.0,4.0,1.0,3.3149419368103024
2.0,4.0,2.0,4.57664236592131
2.0,4.0,3.0,5.666666872943076
2.0,4.0,4.0,6.129797956778544
3.0,1.0,1.0,3.1153846115442945
3.0,1.0,2.0,4.169884169060842
3.0,1.0,3.0,5.123893804900023
3.0,1.0,4.0,5.666666659491105
3.0,2.0,1.0,3.4050632909438985
3.0,2.0,2.0,4.882249560631478
3.0,2.0,3.0,5.874388254498498
3.0,2.0,4.0,6.7887323953982355
3.0,3.0,1.0,3.5627376422377757
3.0,3.0,2.0,5.257990342622573
3.0,3.0,3.0,6.348911554284606
3.0,3.0,4.0,7.352760702493826
3.0,4.0,1.0,3.794117767561724
3.0,4.0,2.0,5.504347826458137
3.0,4.0,3.0,6.796264855813752
3.0,4.0,4.0,7.558974466790295
4.0,1.0,2.0,4.169884180119298
4.0,1.0,3.0,5.999999980032166
4.0,1.0,4.0,5.999999982251068
4.0,2.0,1.0,3.5999999887902683
4.0,2.0,2.0,5.259259258232382
4.0,2.0,3.0,6.4823529411628
4.0,2.0,4.0,7.461538462511329
4.0,3.0,1.0,4.0000000017673605
4.0,3.0,2.0,5.500000000335769
4.0,3.0,3.0,7.069659442829083
4.0,3.0,4.0,7.828000000376145
4.0,4.0,1.0,4.000000009123775
4.0,4.0,2.0,5.692307693490015
4.0,4.0,3.0,7.32986111134624
4.0,4.0,4.0,8.085784314112233
