0,1,2,function_value
1.0,1.0,1.0,1.8778062808308473
1.0,1.0,2.0,2.919616820867504
1.0,1.0,3.0,3.995510023045033
1.0,2.0,1.0,2.396959437514652
1.0,2.0,2.0,3.297703730317058
1.0,2.0,3.0,4.387466776065624
1.0,3.0,1.0,2.711893758716937
1.0,3.0,2.0,3.700246154976922
1.0,3.0,3.0,4.807503869986759
1.0,4.0,1.0,3.109101555777667
1.0,4.0,2.0,4.162887941179344
1.0,4.0,3.0,5.229277337201195
2.0,1.0,1.0,2.5834566657167004
2.0,1.0,2.0,3.55091160834653
2.0,1.0,3.0,4.66818602011365
2.0,1.0,4.0,5.7498700405238745
2.0,2.0,1.0,3.013708650255977
2.0,2.0,2.0,4.11180192199918
2.0,2.0,3.0,5.103822173388058
2.0,2.0,4.0,6.167010611725891
2.0,3.0,1.0,3.3724971515497697
2.0,3.0,2.0,4.505090956100732
2.0,3.0,3.0,5.58056412773221
2.0,3.0,4.0,6.57370673173625
2.0,4.0,1.0,3.7979967747902585
2.0,4.0,2.0,4.836024541336173
2.0,4.0,3.0,5.907096620696899
2.0,4.0,4.0,6.972237717032212
3.0,1.0,1.0,3.26338540039422
3.0,1.0,2.0,4.300962140013886
3.0,1.0,3.0,5.367166575581614
3.0,1.0,4.0,6.450156505949586
3.0,2.0,1.0,3.645350961353974
3.0,2.0,2.0,4.8330527698775665
3.0,2.0,3.0,5.845535492412785
3.0,2.0,4.0,6.858568501500287
3.0,3.0,1.0,3.992827613478769
3.0,3.0,2.0,5.234701202790051
3.0,3.0,3.0,6.327736249655894
3.0,3.0,4.0,7.2904844032052
3.0,4.0,1.0,4.478951316245893
3.0,4.0,2.0,5.547815229738735
3.0,4.0,3.0,6.708781857252274
3.0,4.0,4.0,7.666415305014961
4.0,1.0,2.0,5.019501684014831
4.0,1.0,3.0,6.084378404680797
4.0,1.0,4.0,7.14562008589033
4.0,2.0,1.0,4.368492495345249
4.0,2.0,2.0,5.429693817238331
4.0,2.0,3.0,6.494567597672388
4.0,2.0,4.0,7.555180920273856
4.0,3.0,1.0,4.775177133335421
4.0,3.0,2.0,5.812664316063059
4.0,3.0,3.0,6.963588914611181
4.0,3.0,4.0,7.943587768688449
4.0,4.0,1.0,5.185010874720486
4.0,4.0,2.0,6.214833110068926
4.0,4.0,3.0,7.320966109278216
4.0,4.0,4.0,8.303856225474528
