0,1,2,function_value
1.0,1.0,1.0,1.8945546901412145
1.0,1.0,2.0,2.9568667097693933
1.0,1.0,3.0,4.019855493067828
1.0,2.0,1.0,2.32002752684484
1.0,2.0,2.0,3.3792901412409644
1.0,2.0,3.0,4.442767774737162
1.0,3.0,1.0,2.7412426447859044
1.0,3.0,2.0,3.8025627290410364
1.0,3.0,3.0,4.8661480030739535
1.0,4.0,1.0,3.1642963838661395
1.0,4.0,2.0,4.226826781517813
1.0,4.0,3.0,5.289568482103525
2.0,1.0,1.0,2.5992060825683443
2.0,1.0,2.0,3.6590671328271016
2.0,1.0,3.0,4.723889786218987
2.0,1.0,4.0,5.786953256542988
2.0,2.0,1.0,3.0227500063117607
2.0,2.0,2.0,4.087438690883886
2.0,2.0,3.0,5.147139831639339
2.0,2.0,4.0,6.210279319874047
2.0,3.0,1.0,3.4448071983182995
2.0,3.0,2.0,4.508750681242417
2.0,3.0,3.0,5.571985534330802
2.0,3.0,4.0,6.633432472045518
2.0,4.0,1.0,3.8686633515166045
2.0,4.0,2.0,4.930798631642038
2.0,4.0,3.0,5.993660989665891
2.0,4.0,4.0,7.056473324356683
3.0,1.0,1.0,3.3034875601799856
3.0,1.0,2.0,4.365591867288445
3.0,1.0,3.0,5.428430873211743
3.0,1.0,4.0,6.491515933271612
3.0,2.0,1.0,3.7261149829801696
3.0,2.0,2.0,4.792068873301252
3.0,2.0,3.0,5.852648395926428
3.0,2.0,4.0,6.914658262963389
3.0,3.0,1.0,4.147995517838346
3.0,3.0,2.0,5.2151203013882546
3.0,3.0,3.0,6.281230760096755
3.0,3.0,4.0,7.338063563970057
3.0,4.0,1.0,4.572888712254812
3.0,4.0,2.0,5.63527749185473
3.0,4.0,3.0,6.700123312904034
3.0,4.0,4.0,7.760721074688958
4.0,1.0,2.0,5.070624736000438
4.0,1.0,3.0,6.133338650378209
4.0,1.0,4.0,7.195996273116542
4.0,2.0,1.0,4.431190231633675
4.0,2.0,2.0,5.4938236732306756
4.0,2.0,3.0,6.556494837190545
4.0,2.0,4.0,7.619182256218793
4.0,3.0,1.0,4.854348718816254
4.0,3.0,2.0,5.916479483092634
4.0,3.0,3.0,6.9805546999254275
4.0,3.0,4.0,8.041776283473311
4.0,4.0,1.0,5.277562430898723
4.0,4.0,2.0,6.33958804340587
4.0,4.0,3.0,7.402437587077429
4.0,4.0,4.0,8.463658683374753
